vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_stop,max_hold,test_sharpe,test_trades,test_net_return,test_max_drawdown,test_win_rate,gate
65,330,2.0,32,62,1.0,0.8,20,0.407332,15,0.000451,-0.005419,0.4,go
60,390,2.5,35,65,1.0,0.6,20,0.402598,9,0.000344,-0.006249,0.4444,no_go
60,390,2.5,35,68,1.0,0.6,20,0.402598,9,0.000344,-0.006249,0.4444,no_go
65,390,2.5,35,65,1.0,0.6,20,0.402598,9,0.000344,-0.006249,0.4444,no_go
65,390,2.5,35,68,1.0,0.6,20,0.402598,9,0.000344,-0.006249,0.4444,no_go
50,360,2.5,35,62,1.0,0.6,22,0.329143,12,0.000324,-0.008101,0.4167,go
50,360,2.5,38,62,1.0,0.6,22,0.329143,12,0.000324,-0.008101,0.4167,go
60,330,2.0,38,65,1.0,0.8,20,0.146017,18,0.000118,-0.006609,0.4444,no_go
60,360,2.0,38,65,1.0,0.8,20,0.146017,18,0.000118,-0.006609,0.4444,no_go
65,330,2.0,38,65,1.0,0.8,20,0.146017,18,0.000118,-0.006609,0.4444,no_go
65,360,2.0,38,65,1.0,0.8,20,0.146017,18,0.000118,-0.006609,0.4444,no_go
60,330,2.0,35,68,1.0,0.6,25,0.110648,14,7.1e-05,-0.009332,0.3571,no_go
60,360,2.0,35,68,1.0,0.6,25,0.110648,14,7.1e-05,-0.009332,0.3571,no_go
65,330,2.0,35,68,1.0,0.6,25,0.110648,14,7.1e-05,-0.009332,0.3571,no_go
65,360,2.0,35,68,1.0,0.6,25,0.110648,14,7.1e-05,-0.009332,0.3571,no_go
60,390,2.0,38,65,1.0,0.8,25,0.009106,19,-9.4e-05,-0.009474,0.3684,no_go
65,390,2.0,38,65,1.0,0.8,25,0.009106,19,-9.4e-05,-0.009474,0.3684,no_go
60,330,2.5,35,65,1.0,0.6,20,-0.066826,11,-0.000107,-0.006249,0.4545,no_go
60,330,2.5,38,65,1.0,0.6,25,-0.097251,13,-0.000206,-0.00545,0.3846,no_go
60,330,2.0,38,68,1.0,0.8,25,-0.180891,17,-0.000386,-0.00902,0.3529,no_go
60,360,2.0,38,68,1.0,0.8,25,-0.180891,17,-0.000386,-0.00902,0.3529,no_go
65,330,2.0,38,68,1.0,0.8,25,-0.180891,17,-0.000386,-0.00902,0.3529,no_go
65,360,2.0,38,68,1.0,0.8,25,-0.180891,17,-0.000386,-0.00902,0.3529,no_go
50,330,2.5,32,65,1.0,0.6,22,-0.181008,9,-0.000254,-0.007115,0.3333,no_go
60,390,2.0,35,65,1.0,0.6,22,-0.189013,16,-0.000296,-0.009754,0.375,no_go
65,390,2.0,35,65,1.0,0.6,22,-0.189013,16,-0.000296,-0.009754,0.375,no_go
50,330,2.0,38,62,1.0,0.8,22,-0.222277,16,-0.000394,-0.008007,0.375,no_go
50,360,2.0,38,62,1.0,0.8,22,-0.222277,16,-0.000394,-0.008007,0.375,no_go
50,390,2.0,38,62,1.0,0.8,22,-0.222277,16,-0.000394,-0.008007,0.375,no_go
65,390,2.0,32,62,1.0,0.8,22,-0.250097,16,-0.000433,-0.005727,0.375,no_go
50,330,2.5,32,68,1.0,0.6,25,-0.252061,8,-0.000378,-0.007115,0.25,no_go
65,360,2.0,32,62,1.0,0.8,22,-0.276067,16,-0.000469,-0.005763,0.375,no_go
60,390,2.5,32,65,1.0,0.6,22,-0.298061,7,-0.000369,-0.007115,0.2857,no_go
60,390,2.5,32,68,1.0,0.6,22,-0.298061,7,-0.000369,-0.007115,0.2857,no_go
65,390,2.5,32,65,1.0,0.6,22,-0.298061,7,-0.000369,-0.007115,0.2857,no_go
65,390,2.5,32,68,1.0,0.6,22,-0.298061,7,-0.000369,-0.007115,0.2857,no_go
50,330,2.0,32,65,1.0,0.6,22,-0.355887,11,-0.000461,-0.008819,0.3636,no_go
50,360,2.0,32,65,1.0,0.6,22,-0.355887,11,-0.000461,-0.008819,0.3636,no_go
50,390,2.0,32,65,1.0,0.6,22,-0.355887,11,-0.000461,-0.008819,0.3636,no_go
50,330,2.5,35,62,1.0,0.6,25,-0.375055,12,-0.000564,-0.007679,0.3333,no_go
50,330,2.5,38,62,1.0,0.6,25,-0.375055,12,-0.000564,-0.007679,0.3333,no_go
60,390,2.0,38,65,1.0,0.8,22,-0.385202,19,-0.000654,-0.008027,0.3684,no_go
65,390,2.0,38,65,1.0,0.8,22,-0.385202,19,-0.000654,-0.008027,0.3684,no_go
50,360,2.5,35,68,1.0,0.6,20,-0.417169,9,-0.000429,-0.006249,0.4444,no_go
50,360,2.5,38,68,1.0,0.6,20,-0.417169,9,-0.000429,-0.006249,0.4444,no_go
50,390,2.5,35,68,1.0,0.6,20,-0.417169,9,-0.000429,-0.006249,0.4444,no_go
50,390,2.5,38,68,1.0,0.6,20,-0.417169,9,-0.000429,-0.006249,0.4444,no_go
60,330,2.0,35,68,1.0,0.6,22,-0.540091,14,-0.000705,-0.009754,0.3571,no_go
60,360,2.0,35,68,1.0,0.6,22,-0.540091,14,-0.000705,-0.009754,0.3571,no_go
65,330,2.0,35,68,1.0,0.6,22,-0.540091,14,-0.000705,-0.009754,0.3571,no_go
65,360,2.0,35,68,1.0,0.6,22,-0.540091,14,-0.000705,-0.009754,0.3571,no_go
50,330,2.0,32,68,1.0,0.6,25,-0.566597,10,-0.000782,-0.008819,0.3,no_go
50,360,2.0,32,68,1.0,0.6,25,-0.566597,10,-0.000782,-0.008819,0.3,no_go
50,390,2.0,32,68,1.0,0.6,25,-0.566597,10,-0.000782,-0.008819,0.3,no_go
60,330,2.5,32,68,1.0,0.6,22,-0.591884,9,-0.000705,-0.007115,0.3333,no_go
60,360,2.5,32,68,1.0,0.6,22,-0.591884,9,-0.000705,-0.007115,0.3333,no_go
65,330,2.5,32,68,1.0,0.6,22,-0.591884,9,-0.000705,-0.007115,0.3333,no_go
65,360,2.5,32,68,1.0,0.6,22,-0.591884,9,-0.000705,-0.007115,0.3333,no_go
60,330,2.0,38,68,1.0,0.8,22,-0.598602,17,-0.000946,-0.007545,0.3529,no_go
60,360,2.0,38,68,1.0,0.8,22,-0.598602,17,-0.000946,-0.007545,0.3529,no_go
65,330,2.0,38,68,1.0,0.8,22,-0.598602,17,-0.000946,-0.007545,0.3529,no_go
65,360,2.0,38,68,1.0,0.8,22,-0.598602,17,-0.000946,-0.007545,0.3529,no_go
60,390,2.5,32,62,1.0,0.6,25,-0.68866,8,-0.000926,-0.009491,0.25,no_go
65,390,2.5,32,62,1.0,0.6,25,-0.68866,8,-0.000926,-0.009491,0.25,no_go
50,330,2.5,35,68,1.0,0.6,22,-0.692109,9,-0.000814,-0.005722,0.3333,no_go
50,330,2.5,38,68,1.0,0.6,22,-0.692109,9,-0.000814,-0.005722,0.3333,no_go
60,330,2.5,32,62,1.0,0.6,25,-0.772754,12,-0.001077,-0.009491,0.3333,no_go
60,360,2.5,32,62,1.0,0.6,25,-0.772754,12,-0.001077,-0.009491,0.3333,no_go
65,330,2.5,32,62,1.0,0.6,25,-0.772754,12,-0.001077,-0.009491,0.3333,no_go
65,360,2.5,32,62,1.0,0.6,25,-0.772754,12,-0.001077,-0.009491,0.3333,no_go
50,390,2.5,35,62,1.0,0.6,20,-0.824704,11,-0.000862,-0.008627,0.4545,no_go
50,390,2.5,38,62,1.0,0.6,20,-0.824704,11,-0.000862,-0.008627,0.4545,no_go
60,330,2.0,32,65,1.0,0.6,25,-0.83931,12,-0.001164,-0.011141,0.3333,no_go
60,360,2.0,32,65,1.0,0.6,25,-0.83931,12,-0.001164,-0.011141,0.3333,no_go
65,330,2.0,32,65,1.0,0.6,25,-0.83931,12,-0.001164,-0.011141,0.3333,no_go
65,360,2.0,32,65,1.0,0.6,25,-0.83931,12,-0.001164,-0.011141,0.3333,no_go
50,330,2.0,35,68,1.0,0.6,22,-0.856185,11,-0.00102,-0.007428,0.3636,no_go
50,360,2.0,35,68,1.0,0.6,22,-0.856185,11,-0.00102,-0.007428,0.3636,no_go
50,390,2.0,35,68,1.0,0.6,22,-0.856185,11,-0.00102,-0.007428,0.3636,no_go
50,360,2.5,32,62,1.0,0.6,22,-0.888246,11,-0.001078,-0.009491,0.3636,no_go
60,390,2.5,38,62,1.0,0.6,25,-0.933296,12,-0.001337,-0.007679,0.3333,no_go
65,390,2.5,38,62,1.0,0.6,25,-0.933296,12,-0.001337,-0.007679,0.3333,no_go
60,390,2.5,38,65,1.0,0.6,22,-0.944723,11,-0.001176,-0.005722,0.3636,no_go
60,390,2.5,38,68,1.0,0.6,22,-0.944723,11,-0.001176,-0.005722,0.3636,no_go
65,390,2.5,38,65,1.0,0.6,22,-0.944723,11,-0.001176,-0.005722,0.3636,no_go
65,390,2.5,38,68,1.0,0.6,22,-0.944723,11,-0.001176,-0.005722,0.3636,no_go
60,330,2.5,32,65,1.0,0.6,20,-0.964469,10,-0.000978,-0.007115,0.4,no_go
60,360,2.5,32,65,1.0,0.6,20,-0.964469,10,-0.000978,-0.007115,0.4,no_go
65,330,2.5,32,65,1.0,0.6,20,-0.964469,10,-0.000978,-0.007115,0.4,no_go
65,360,2.5,32,65,1.0,0.6,20,-0.964469,10,-0.000978,-0.007115,0.4,no_go
60,360,2.5,38,62,1.0,0.6,25,-1.004959,16,-0.001487,-0.007679,0.375,no_go
65,330,2.5,38,62,1.0,0.6,25,-1.004959,16,-0.001487,-0.007679,0.375,no_go
65,360,2.5,38,62,1.0,0.6,25,-1.004959,16,-0.001487,-0.007679,0.375,no_go
50,330,2.0,38,68,1.0,0.6,25,-1.029329,12,-0.001411,-0.007006,0.3333,no_go
50,360,2.0,38,68,1.0,0.6,25,-1.029329,12,-0.001411,-0.007006,0.3333,no_go
50,390,2.0,38,68,1.0,0.6,25,-1.029329,12,-0.001411,-0.007006,0.3333,no_go
60,390,2.0,35,68,1.0,0.6,25,-1.04089,15,-0.001481,-0.009332,0.3333,no_go
65,390,2.0,35,68,1.0,0.6,25,-1.04089,15,-0.001481,-0.009332,0.3333,no_go
60,360,2.5,35,62,1.0,0.6,20,-1.058287,14,-0.001182,-0.008627,0.4286,no_go
65,330,2.5,35,62,1.0,0.6,20,-1.058287,14,-0.001182,-0.008627,0.4286,no_go
65,360,2.5,35,62,1.0,0.6,20,-1.058287,14,-0.001182,-0.008627,0.4286,no_go
60,390,2.0,38,65,1.0,0.8,20,-1.070415,19,-0.00155,-0.008228,0.4211,no_go
65,390,2.0,38,65,1.0,0.8,20,-1.070415,19,-0.00155,-0.008228,0.4211,no_go
60,330,2.5,35,62,1.0,0.6,22,-1.071098,13,-0.001315,-0.008101,0.3846,no_go
60,330,2.0,35,65,1.0,0.6,20,-1.103168,15,-0.001231,-0.010279,0.4667,no_go
60,360,2.0,35,65,1.0,0.6,20,-1.103168,15,-0.001231,-0.010279,0.4667,no_go
65,330,2.0,35,65,1.0,0.6,20,-1.103168,15,-0.001231,-0.010279,0.4667,no_go
65,360,2.0,35,65,1.0,0.6,20,-1.103168,15,-0.001231,-0.010279,0.4667,no_go
50,330,2.0,38,62,1.0,0.8,20,-1.150487,16,-0.001568,-0.008697,0.375,no_go
50,360,2.0,38,62,1.0,0.8,20,-1.150487,16,-0.001568,-0.008697,0.375,no_go
50,390,2.0,38,62,1.0,0.8,20,-1.150487,16,-0.001568,-0.008697,0.375,no_go
65,390,2.0,32,62,1.0,0.8,20,-1.180566,16,-0.001607,-0.006028,0.375,no_go
60,360,2.5,38,68,1.0,0.6,22,-1.198527,13,-0.001512,-0.005722,0.3846,no_go
65,330,2.5,38,68,1.0,0.6,22,-1.198527,13,-0.001512,-0.005722,0.3846,no_go
65,360,2.5,38,68,1.0,0.6,22,-1.198527,13,-0.001512,-0.005722,0.3846,no_go
65,360,2.0,32,62,1.0,0.8,20,-1.208036,16,-0.001643,-0.006064,0.375,no_go
60,390,2.0,38,68,1.0,0.8,25,-1.245953,18,-0.002054,-0.010674,0.3333,no_go
65,390,2.0,38,68,1.0,0.8,25,-1.245953,18,-0.002054,-0.010674,0.3333,no_go
60,330,2.0,38,68,1.0,0.8,20,-1.312573,17,-0.001842,-0.00757,0.4118,no_go
60,360,2.0,38,68,1.0,0.8,20,-1.312573,17,-0.001842,-0.00757,0.4118,no_go
65,330,2.0,38,68,1.0,0.8,20,-1.312573,17,-0.001842,-0.00757,0.4118,no_go
65,360,2.0,38,68,1.0,0.8,20,-1.312573,17,-0.001842,-0.00757,0.4118,no_go
50,360,2.5,32,68,1.0,0.6,20,-1.354638,8,-0.0013,-0.007115,0.375,no_go
50,390,2.5,32,68,1.0,0.6,20,-1.354638,8,-0.0013,-0.007115,0.375,no_go
60,330,2.5,38,68,1.0,0.6,25,-1.592329,12,-0.002166,-0.00708,0.3333,no_go
50,390,2.5,32,62,1.0,0.6,20,-1.709539,10,-0.001733,-0.009491,0.4,no_go
60,390,2.0,38,68,1.0,0.8,22,-1.749497,18,-0.002613,-0.009201,0.3333,no_go
65,390,2.0,38,68,1.0,0.8,22,-1.749497,18,-0.002613,-0.009201,0.3333,no_go
50,330,2.0,35,62,1.0,0.6,25,-1.789948,15,-0.002468,-0.009383,0.3333,no_go
50,360,2.0,35,62,1.0,0.6,25,-1.789948,15,-0.002468,-0.009383,0.3333,no_go
50,390,2.0,35,62,1.0,0.6,25,-1.789948,15,-0.002468,-0.009383,0.3333,no_go
50,330,2.0,35,65,1.0,0.6,20,-1.793008,12,-0.001823,-0.007955,0.4167,no_go
50,360,2.0,35,65,1.0,0.6,20,-1.793008,12,-0.001823,-0.007955,0.4167,no_go
50,390,2.0,35,65,1.0,0.6,20,-1.793008,12,-0.001823,-0.007955,0.4167,no_go
50,330,2.5,32,62,1.0,0.6,25,-1.795092,11,-0.002389,-0.009491,0.2727,no_go
60,390,2.0,35,68,1.0,0.6,22,-1.824279,15,-0.002255,-0.009754,0.3333,no_go
65,390,2.0,35,68,1.0,0.6,22,-1.824279,15,-0.002255,-0.009754,0.3333,no_go
60,330,2.5,38,65,1.0,0.6,22,-1.854493,13,-0.00227,-0.005722,0.3846,no_go
60,360,2.5,38,65,1.0,0.6,20,-1.912882,14,-0.002136,-0.006249,0.4286,no_go
65,330,2.5,38,65,1.0,0.6,20,-1.912882,14,-0.002136,-0.006249,0.4286,no_go
65,360,2.5,38,65,1.0,0.6,20,-1.912882,14,-0.002136,-0.006249,0.4286,no_go
50,330,2.5,32,68,1.0,0.6,22,-1.986032,8,-0.002214,-0.007115,0.25,no_go
60,390,2.0,32,65,1.0,0.6,25,-2.015548,13,-0.002714,-0.011141,0.3077,no_go
65,390,2.0,32,65,1.0,0.6,25,-2.015548,13,-0.002714,-0.011141,0.3077,no_go
60,390,2.5,35,62,1.0,0.6,20,-2.041142,10,-0.00205,-0.008627,0.4,no_go
65,390,2.5,35,62,1.0,0.6,20,-2.041142,10,-0.00205,-0.008627,0.4,no_go
50,330,2.0,32,68,1.0,0.6,22,-2.119843,10,-0.00242,-0.008819,0.3,no_go
50,360,2.0,32,68,1.0,0.6,22,-2.119843,10,-0.00242,-0.008819,0.3,no_go
50,390,2.0,32,68,1.0,0.6,22,-2.119843,10,-0.00242,-0.008819,0.3,no_go
60,330,2.5,35,68,1.0,0.6,20,-2.128368,10,-0.002067,-0.006249,0.4,no_go
60,330,2.5,32,62,1.0,0.6,22,-2.286231,12,-0.002715,-0.009491,0.3333,no_go
60,360,2.5,32,62,1.0,0.6,22,-2.286231,12,-0.002715,-0.009491,0.3333,no_go
65,330,2.5,32,62,1.0,0.6,22,-2.286231,12,-0.002715,-0.009491,0.3333,no_go
65,360,2.5,32,62,1.0,0.6,22,-2.286231,12,-0.002715,-0.009491,0.3333,no_go
60,330,2.0,32,65,1.0,0.6,22,-2.359118,12,-0.002802,-0.011141,0.3333,no_go
60,360,2.0,32,65,1.0,0.6,22,-2.359118,12,-0.002802,-0.011141,0.3333,no_go
65,330,2.0,32,65,1.0,0.6,22,-2.359118,12,-0.002802,-0.011141,0.3333,no_go
65,360,2.0,32,65,1.0,0.6,22,-2.359118,12,-0.002802,-0.011141,0.3333,no_go
50,360,2.5,35,62,1.0,0.6,20,-2.378255,12,-0.00244,-0.008627,0.4167,no_go
50,360,2.5,38,62,1.0,0.6,20,-2.378255,12,-0.00244,-0.008627,0.4167,no_go
60,330,2.0,32,68,1.0,0.6,25,-2.380699,11,-0.003122,-0.011141,0.2727,no_go
60,360,2.0,32,68,1.0,0.6,25,-2.380699,11,-0.003122,-0.011141,0.2727,no_go
65,330,2.0,32,68,1.0,0.6,25,-2.380699,11,-0.003122,-0.011141,0.2727,no_go
65,360,2.0,32,68,1.0,0.6,25,-2.380699,11,-0.003122,-0.011141,0.2727,no_go
50,330,2.5,35,62,1.0,0.6,22,-2.383415,12,-0.002824,-0.008101,0.3333,no_go
50,330,2.5,38,62,1.0,0.6,22,-2.383415,12,-0.002824,-0.008101,0.3333,no_go
60,390,2.0,35,62,1.0,0.6,25,-2.385274,18,-0.003413,-0.011703,0.3333,no_go
60,330,2.0,35,62,1.0,0.6,25,-2.40418,18,-0.00344,-0.011703,0.3333,no_go
60,360,2.0,35,62,1.0,0.6,25,-2.40418,18,-0.00344,-0.011703,0.3333,no_go
65,330,2.0,35,62,1.0,0.6,25,-2.40418,18,-0.00344,-0.011703,0.3333,no_go
60,390,2.5,32,62,1.0,0.6,22,-2.460823,8,-0.002761,-0.009491,0.25,no_go
65,390,2.5,32,62,1.0,0.6,22,-2.460823,8,-0.002761,-0.009491,0.25,no_go
60,390,2.0,35,65,1.0,0.6,20,-2.521092,16,-0.00278,-0.010279,0.4375,no_go
65,390,2.0,35,65,1.0,0.6,20,-2.521092,16,-0.00278,-0.010279,0.4375,no_go
60,390,2.0,38,68,1.0,0.8,20,-2.530864,18,-0.003508,-0.009226,0.3889,no_go
65,390,2.0,38,68,1.0,0.8,20,-2.530864,18,-0.003508,-0.009226,0.3889,no_go
50,330,2.5,35,65,1.0,0.6,20,-2.546467,10,-0.002439,-0.006249,0.4,no_go
50,330,2.5,38,65,1.0,0.6,20,-2.546467,10,-0.002439,-0.006249,0.4,no_go
50,330,2.0,38,65,1.0,0.6,22,-2.650903,14,-0.003213,-0.007428,0.3571,no_go
50,360,2.0,38,65,1.0,0.6,22,-2.650903,14,-0.003213,-0.007428,0.3571,no_go
50,390,2.0,38,65,1.0,0.6,22,-2.650903,14,-0.003213,-0.007428,0.3571,no_go
50,330,2.0,32,65,1.0,0.6,20,-2.682676,11,-0.002693,-0.008819,0.3636,no_go
50,360,2.0,32,65,1.0,0.6,20,-2.682676,11,-0.002693,-0.008819,0.3636,no_go
50,390,2.0,32,65,1.0,0.6,20,-2.682676,11,-0.002693,-0.008819,0.3636,no_go
60,390,2.0,38,62,1.0,0.8,25,-2.709288,21,-0.004482,-0.010319,0.3333,no_go
60,330,2.0,38,62,1.0,0.8,25,-2.731048,21,-0.004518,-0.010355,0.3333,no_go
60,360,2.0,38,62,1.0,0.8,25,-2.731048,21,-0.004518,-0.010355,0.3333,no_go
65,330,2.0,38,62,1.0,0.8,25,-2.731048,21,-0.004518,-0.010355,0.3333,no_go
60,360,2.5,38,62,1.0,0.6,22,-2.731819,16,-0.00352,-0.008101,0.375,no_go
65,330,2.5,38,62,1.0,0.6,22,-2.731819,16,-0.00352,-0.008101,0.375,no_go
65,360,2.5,38,62,1.0,0.6,22,-2.731819,16,-0.00352,-0.008101,0.375,no_go
60,390,2.5,38,62,1.0,0.6,22,-2.901799,12,-0.003567,-0.008101,0.3333,no_go
65,390,2.5,38,62,1.0,0.6,22,-2.901799,12,-0.003567,-0.008101,0.3333,no_go
60,330,2.0,35,68,1.0,0.6,20,-2.995083,14,-0.003189,-0.010279,0.4286,no_go
60,360,2.0,35,68,1.0,0.6,20,-2.995083,14,-0.003189,-0.010279,0.4286,no_go
65,330,2.0,35,68,1.0,0.6,20,-2.995083,14,-0.003189,-0.010279,0.4286,no_go
65,360,2.0,35,68,1.0,0.6,20,-2.995083,14,-0.003189,-0.010279,0.4286,no_go
60,330,2.5,38,62,1.0,0.6,25,-3.001031,15,-0.004173,-0.007679,0.3333,no_go
60,330,2.5,32,68,1.0,0.6,20,-3.057894,9,-0.002936,-0.007115,0.3333,no_go
60,360,2.5,32,68,1.0,0.6,20,-3.057894,9,-0.002936,-0.007115,0.3333,no_go
65,330,2.5,32,68,1.0,0.6,20,-3.057894,9,-0.002936,-0.007115,0.3333,no_go
65,360,2.5,32,68,1.0,0.6,20,-3.057894,9,-0.002936,-0.007115,0.3333,no_go
50,330,2.0,32,62,1.0,0.6,25,-3.192649,14,-0.004289,-0.011191,0.2857,no_go
50,360,2.0,32,62,1.0,0.6,25,-3.192649,14,-0.004289,-0.011191,0.2857,no_go
50,390,2.0,32,62,1.0,0.6,25,-3.192649,14,-0.004289,-0.011191,0.2857,no_go
50,360,2.5,32,62,1.0,0.6,20,-3.257111,11,-0.003309,-0.009491,0.3636,no_go
60,390,2.0,35,62,1.0,0.6,22,-3.278271,18,-0.004186,-0.012123,0.3333,no_go
60,330,2.0,35,62,1.0,0.6,22,-3.298918,18,-0.004213,-0.012123,0.3333,no_go
60,360,2.0,35,62,1.0,0.6,22,-3.298918,18,-0.004213,-0.012123,0.3333,no_go
65,330,2.0,35,62,1.0,0.6,22,-3.298918,18,-0.004213,-0.012123,0.3333,no_go
60,390,2.0,38,62,1.0,0.8,22,-3.304647,21,-0.00504,-0.008845,0.3333,no_go
60,330,2.0,38,62,1.0,0.8,22,-3.327852,21,-0.005076,-0.008881,0.3333,no_go
60,360,2.0,38,62,1.0,0.8,22,-3.327852,21,-0.005076,-0.008881,0.3333,no_go
65,330,2.0,38,62,1.0,0.8,22,-3.327852,21,-0.005076,-0.008881,0.3333,no_go
50,330,2.5,32,65,1.0,0.6,20,-3.487879,9,-0.003308,-0.007115,0.3333,no_go
50,330,2.0,38,62,1.0,0.6,25,-3.557791,16,-0.004917,-0.009383,0.3125,no_go
50,360,2.0,38,62,1.0,0.6,25,-3.557791,16,-0.004917,-0.009383,0.3125,no_go
50,390,2.0,38,62,1.0,0.6,25,-3.557791,16,-0.004917,-0.009383,0.3125,no_go
60,330,2.5,38,68,1.0,0.6,22,-3.557921,12,-0.004226,-0.006884,0.3333,no_go
60,390,2.0,32,68,1.0,0.6,25,-3.559556,12,-0.004669,-0.011141,0.25,no_go
65,390,2.0,32,68,1.0,0.6,25,-3.559556,12,-0.004669,-0.011141,0.25,no_go
50,330,2.5,32,62,1.0,0.6,22,-3.621806,11,-0.004221,-0.009491,0.2727,no_go
60,390,2.0,32,65,1.0,0.6,22,-3.654188,13,-0.004349,-0.011141,0.3077,no_go
65,390,2.0,32,65,1.0,0.6,22,-3.654188,13,-0.004349,-0.011141,0.3077,no_go
65,390,2.0,35,62,1.0,0.6,25,-3.684991,19,-0.005276,-0.011703,0.3158,no_go
65,360,2.0,35,62,1.0,0.6,25,-3.703392,19,-0.005303,-0.011703,0.3158,no_go
50,330,2.0,35,62,1.0,0.6,22,-3.733977,15,-0.004527,-0.009804,0.3333,no_go
50,360,2.0,35,62,1.0,0.6,22,-3.733977,15,-0.004527,-0.009804,0.3333,no_go
50,390,2.0,35,62,1.0,0.6,22,-3.733977,15,-0.004527,-0.009804,0.3333,no_go
60,360,2.5,38,68,1.0,0.6,20,-3.784494,13,-0.004092,-0.006249,0.3846,no_go
65,330,2.5,38,68,1.0,0.6,20,-3.784494,13,-0.004092,-0.006249,0.3846,no_go
65,360,2.5,38,68,1.0,0.6,20,-3.784494,13,-0.004092,-0.006249,0.3846,no_go
60,390,2.5,32,65,1.0,0.6,20,-3.798625,7,-0.003423,-0.007115,0.2857,no_go
60,390,2.5,32,68,1.0,0.6,20,-3.798625,7,-0.003423,-0.007115,0.2857,no_go
65,390,2.5,32,65,1.0,0.6,20,-3.798625,7,-0.003423,-0.007115,0.2857,no_go
65,390,2.5,32,68,1.0,0.6,20,-3.798625,7,-0.003423,-0.007115,0.2857,no_go
50,330,2.0,35,68,1.0,0.6,20,-3.857327,11,-0.00378,-0.007955,0.3636,no_go
50,360,2.0,35,68,1.0,0.6,20,-3.857327,11,-0.00378,-0.007955,0.3636,no_go
50,390,2.0,35,68,1.0,0.6,20,-3.857327,11,-0.00378,-0.007955,0.3636,no_go
60,330,2.5,35,62,1.0,0.6,20,-3.943366,13,-0.004074,-0.008627,0.3846,no_go
65,390,2.0,38,62,1.0,0.8,25,-3.966,22,-0.006565,-0.01239,0.3182,no_go
65,360,2.0,38,62,1.0,0.8,25,-3.987227,22,-0.006601,-0.012426,0.3182,no_go
60,330,2.0,32,68,1.0,0.6,22,-4.113602,11,-0.004757,-0.011141,0.2727,no_go
60,360,2.0,32,68,1.0,0.6,22,-4.113602,11,-0.004757,-0.011141,0.2727,no_go
65,330,2.0,32,68,1.0,0.6,22,-4.113602,11,-0.004757,-0.011141,0.2727,no_go
65,360,2.0,32,68,1.0,0.6,22,-4.113602,11,-0.004757,-0.011141,0.2727,no_go
60,390,2.0,38,62,1.0,0.8,20,-4.141238,21,-0.005932,-0.00887,0.381,no_go
60,330,2.0,38,62,1.0,0.8,20,-4.165456,21,-0.005969,-0.008906,0.381,no_go
60,360,2.0,38,62,1.0,0.8,20,-4.165456,21,-0.005969,-0.008906,0.381,no_go
65,330,2.0,38,62,1.0,0.8,20,-4.165456,21,-0.005969,-0.008906,0.381,no_go
60,330,2.0,38,65,1.0,0.6,25,-4.280579,19,-0.00618,-0.010728,0.3158,no_go
60,360,2.0,38,65,1.0,0.6,25,-4.280579,19,-0.00618,-0.010728,0.3158,no_go
65,330,2.0,38,65,1.0,0.6,25,-4.280579,19,-0.00618,-0.010728,0.3158,no_go
65,360,2.0,38,65,1.0,0.6,25,-4.280579,19,-0.00618,-0.010728,0.3158,no_go
50,330,2.0,38,68,1.0,0.6,22,-4.369058,13,-0.005167,-0.007428,0.3077,no_go
50,360,2.0,38,68,1.0,0.6,22,-4.369058,13,-0.005167,-0.007428,0.3077,no_go
50,390,2.0,38,68,1.0,0.6,22,-4.369058,13,-0.005167,-0.007428,0.3077,no_go
60,390,2.0,35,68,1.0,0.6,20,-4.417039,15,-0.004735,-0.010279,0.4,no_go
65,390,2.0,35,68,1.0,0.6,20,-4.417039,15,-0.004735,-0.010279,0.4,no_go
60,390,2.5,38,65,1.0,0.6,20,-4.447218,11,-0.004578,-0.006249,0.3636,no_go
60,390,2.5,38,68,1.0,0.6,20,-4.447218,11,-0.004578,-0.006249,0.3636,no_go
65,390,2.5,38,65,1.0,0.6,20,-4.447218,11,-0.004578,-0.006249,0.3636,no_go
65,390,2.5,38,68,1.0,0.6,20,-4.447218,11,-0.004578,-0.006249,0.3636,no_go
65,390,2.0,38,62,1.0,0.8,22,-4.648441,22,-0.007122,-0.010919,0.3182,no_go
65,360,2.0,38,62,1.0,0.8,22,-4.67099,22,-0.007158,-0.010955,0.3182,no_go
65,390,2.0,35,62,1.0,0.6,22,-4.704411,19,-0.006047,-0.012123,0.3158,no_go
65,360,2.0,35,62,1.0,0.6,22,-4.724383,19,-0.006075,-0.012123,0.3158,no_go
50,330,2.5,35,68,1.0,0.6,20,-4.747585,9,-0.004394,-0.006249,0.3333,no_go
50,330,2.5,38,68,1.0,0.6,20,-4.747585,9,-0.004394,-0.006249,0.3333,no_go
60,330,2.5,38,65,1.0,0.6,20,-4.774138,13,-0.005026,-0.006249,0.3846,no_go
50,330,2.0,32,68,1.0,0.6,20,-4.777761,10,-0.004648,-0.008819,0.3,no_go
50,360,2.0,32,68,1.0,0.6,20,-4.777761,10,-0.004648,-0.008819,0.3,no_go
50,390,2.0,32,68,1.0,0.6,20,-4.777761,10,-0.004648,-0.008819,0.3,no_go
60,330,2.5,32,62,1.0,0.6,20,-4.815518,12,-0.004942,-0.009491,0.3333,no_go
