symbol,strategy,bb_window,squeeze_quantile,volume_multiple,rsi_min,atr_period,atr_stop,atr_trail,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,20,off,14112,86,47,39,6,80,0.06976744186046512,0.0004987112457133236,-0.09765902463201293,-0.001193958055042101,-0.0014349840535734725,1.0273723110542001,-48.941524311244756,-0.09773703244768817,0.007582199546485261,8.776132095528311,5.291613202424458,6048,45,18,27,2,43,0.044444444444444446,-0.0011503738700366917,-0.053689798015828405,-0.0012253991636874005,-0.0014442454003379612,0.8843427155211128,-56.356243301069,-0.053689798015828405,0.009259259259259259,10.71605754919795,6.178943407624369,20160,131,65,66,8,123,0.061068702290076333,-0.0006522363287095878,-0.1461055293409258,-0.0012047584358744557,-0.0014426595151179266,0.9784046695697166,-51.25853167702688,-0.1461055293409258,0.008085317460317461,9.357607024157945,5.566194294348888
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,20,trend_only,14112,28,13,15,1,27,0.03571428571428571,-0.0011732801887421873,-0.03419715498399378,-0.0012418036932928943,-0.0014849972774296438,0.8170364470260831,-30.016412343458867,-0.03419715498399378,0.00248015873015873,2.8573453334278223,6.428205443735413,6048,24,5,19,2,22,0.08333333333333333,0.0020595291616547495,-0.026402610538012072,-0.0011140005924846418,-0.0014397766539443679,1.4060514579399392,-38.16354498021908,-0.026402610538012072,0.00496031746031746,5.715230692905574,4.02963440566947,20160,52,18,34,3,49,0.057692307692307696,0.0008838325681492787,-0.059696871357455494,-0.0011828176467660084,-0.0014601492906527113,1.0778258664736227,-32.628099713486314,-0.059696871357455494,0.003224206349206349,3.7144699637878866,5.042825795832138
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,40,off,14112,86,47,39,6,80,0.06976744186046512,0.0004987112457133236,-0.09765902463201293,-0.001193958055042101,-0.0014349840535734725,1.0273723110542001,-48.941524311244756,-0.09773703244768817,0.007582199546485261,8.776132095528311,5.291613202424458,6048,45,18,27,2,43,0.044444444444444446,-0.0011503738700366917,-0.053689798015828405,-0.0012253991636874005,-0.0014442454003379612,0.8843427155211128,-56.356243301069,-0.053689798015828405,0.009259259259259259,10.71605754919795,6.178943407624369,20160,131,65,66,8,123,0.061068702290076333,-0.0006522363287095878,-0.1461055293409258,-0.0012047584358744557,-0.0014426595151179266,0.9784046695697166,-51.25853167702688,-0.1461055293409258,0.008085317460317461,9.357607024157945,5.566194294348888
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,0.8,1.5,40,trend_only,14112,28,13,15,1,27,0.03571428571428571,-0.0011732801887421873,-0.03419715498399378,-0.0012418036932928943,-0.0014849972774296438,0.8170364470260831,-30.016412343458867,-0.03419715498399378,0.00248015873015873,2.8573453334278223,6.428205443735413,6048,24,5,19,2,22,0.08333333333333333,0.0020595291616547495,-0.026402610538012072,-0.0011140005924846418,-0.0014397766539443679,1.4060514579399392,-38.16354498021908,-0.026402610538012072,0.00496031746031746,5.715230692905574,4.02963440566947,20160,52,18,34,3,49,0.057692307692307696,0.0008838325681492787,-0.059696871357455494,-0.0011828176467660084,-0.0014601492906527113,1.0778258664736227,-32.628099713486314,-0.059696871357455494,0.003224206349206349,3.7144699637878866,5.042825795832138
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,20,off,14112,88,47,41,3,85,0.03409090909090909,-0.0039042699882647636,-0.10378957405640621,-0.0012442551162836484,-0.0013877277277099186,0.8157702826612254,-51.224469349173624,-0.10378957405640621,0.007582199546485261,8.980228190773156,6.123638784801517,6048,46,19,27,2,44,0.043478260869565216,-0.0037995975753191136,-0.05733524102328791,-0.0012825807138541943,-0.0014836925036344694,0.6623869267866918,-57.64288565644146,-0.05733524102328791,0.009259259259259259,10.95419216140235,7.406450355284929,20160,134,66,68,5,129,0.03731343283582089,-0.007689032908802629,-0.1551740148354661,-0.0012574116647033882,-0.0014254254048281722,0.7624890690510748,-53.22928744750518,-0.1551740148354661,0.008085317460317461,9.57190336822263,6.510750996569044
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,20,trend_only,14112,30,13,17,1,29,0.03333333333333333,-0.0024776674815358835,-0.037773438642182966,-0.0012825379391272769,-0.0013718372677247947,0.6888193368101688,-30.766907775653046,-0.037773438642182966,0.00248015873015873,3.0614414286726666,6.5680265083186,6048,25,6,19,1,24,0.04,0.0002143992961556318,-0.029363646358545936,-0.0011911797889888642,-0.0013988958105245685,1.039475019328183,-40.23892021059855,-0.029363646358545936,0.00496031746031746,5.953365305109973,5.166668117544427,20160,55,19,36,2,53,0.03636363636363636,-0.0022637993955442193,-0.0660279191066937,-0.0012410115072461808,-0.0013870774034926636,0.8334488152189433,-33.87210396680928,-0.0660279191066937,0.003224206349206349,3.9287663078525723,5.847150984040821
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,40,off,14112,88,47,41,3,85,0.03409090909090909,-0.0039042699882647636,-0.10378957405640621,-0.0012442551162836484,-0.0013877277277099186,0.8157702826612254,-51.224469349173624,-0.10378957405640621,0.007582199546485261,8.980228190773156,6.123638784801517,6048,46,19,27,2,44,0.043478260869565216,-0.0037995975753191136,-0.05733524102328791,-0.0012825807138541943,-0.0014836925036344694,0.6623869267866918,-57.64288565644146,-0.05733524102328791,0.009259259259259259,10.95419216140235,7.406450355284929,20160,134,66,68,5,129,0.03731343283582089,-0.007689032908802629,-0.1551740148354661,-0.0012574116647033882,-0.0014254254048281722,0.7624890690510748,-53.22928744750518,-0.1551740148354661,0.008085317460317461,9.57190336822263,6.510750996569044
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.0,40,trend_only,14112,30,13,17,1,29,0.03333333333333333,-0.0024776674815358835,-0.037773438642182966,-0.0012825379391272769,-0.0013718372677247947,0.6888193368101688,-30.766907775653046,-0.037773438642182966,0.00248015873015873,3.0614414286726666,6.5680265083186,6048,25,6,19,1,24,0.04,0.0002143992961556318,-0.029363646358545936,-0.0011911797889888642,-0.0013988958105245685,1.039475019328183,-40.23892021059855,-0.029363646358545936,0.00496031746031746,5.953365305109973,5.166668117544427,20160,55,19,36,2,53,0.03636363636363636,-0.0022637993955442193,-0.0660279191066937,-0.0012410115072461808,-0.0013870774034926636,0.8334488152189433,-33.87210396680928,-0.0660279191066937,0.003224206349206349,3.9287663078525723,5.847150984040821
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.5,20,off,14112,84,45,39,7,77,0.08333333333333333,-0.003345776598777328,-0.09896932086125365,-0.0012395932439733222,-0.0014607627840901515,0.8652421007497747,-47.452772646545405,-0.09904721540118333,0.007582199546485261,8.572036000283466,4.72037768954591,6048,44,17,27,2,42,0.045454545454545456,-0.001940515107841767,-0.0533032426260267,-0.0012439252325619772,-0.0014582986147307008,0.836094925800428,-54.73493054418704,-0.0533032426260267,0.009259259259259259,10.47792293699355,5.355548880475087,20160,128,62,66,9,119,0.0703125,-0.005279799176581945,-0.14699717776487975,-0.001241082365050672,-0.0014607627840901515,0.8558185448206657,-49.711188514002394,-0.14699717776487975,0.008085317460317461,9.14331068009326,4.921001757103032
ETHUSDT,bb_vwap_momentum_breakout,20,0.1,1.2,55,14,1.2,1.5,20,trend_only,14112,27,12,15,2,25,0.07407407407407407,-0.0006820460840989417,-0.032560666567105434,-0.001225071277157813,-0.0014117923198383663,0.9086800638304702,-28.228221661987057,-0.032560666567105434,0.00248015873015873,2.7552972858054,4.810158504429091,6048,24,5,19,2,22,0.08333333333333333,0.003059603100355801,-0.025429775265990662,-0.0010724048624091318,-0.0011984579868123057,1.5884092841235262,-37.103164024188075,-0.025429775265990662,0.00496031746031746,5.715230692905574,3.4838882917121134,20160,51,17,34,4,47,0.0784313725490196,0.002375470225942866,-0.05716243139978361,-0.0011532282584525513,-0.0012464710906555864,1.1890589397037792,-31.145236988594196,-0.05716243139978361,0.003224206349206349,3.6430378490996578,4.079355371523335
