symbol,strategy,vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_period,atr_stop,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit,bb_window,squeeze_quantile,rsi_min,atr_trail
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,65.0,1.5,14,1.2,10,neutral_only,14112,12,2,10,0,12,0.0,-0.002538846514157811,-0.01681087261209402,-0.0014116136828250456,-0.0015633631926630575,0.48302287535658667,-19.272016589845073,-0.01681087261209402,0.0009212018140589569,1.2245765714690666,6.069335267304541,6048,5,1,4,0,5,0.0,-0.0005727819274912171,-0.006555655783876291,-0.0013143898267103482,-0.0017315252690616389,0.6848481041706749,-18.853769945954777,-0.006555655783876291,0.0008267195767195767,1.1906730610219944,4.827469183591325,20160,17,3,14,0,17,0.0,-0.0031101742362490414,-0.023256322101698812,-0.001383018431026605,-0.0015939756893982515,0.5374738298590053,-19.141518919722504,-0.023256322101698812,0.0008928571428571428,1.2143459496998859,5.642419942309195,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,65.0,1.5,14,1.2,10,contrarian_ok,14112,14,2,12,1,13,0.07142857142857142,-0.0015634564831555897,-0.01820883186029132,-0.0013114612124886249,-0.0015633631926630575,0.7188997243685799,-19.707073574791615,-0.01820883186029132,0.0010629251700680273,1.4286726667139111,4.209693117488132,6048,6,2,4,1,5,0.16666666666666666,0.0010177463894374128,-0.006166782063969145,-0.0010300848781050038,-0.001268974374801467,1.5617535160451597,-17.602857859810406,-0.006166782063969145,0.000992063492063492,1.4288076732263935,2.540285455566812,20160,20,4,16,2,18,0.1,-0.0005473012959090751,-0.024263324026538746,-0.0012270483121735384,-0.0015633631926630575,0.926559850537903,-19.09965015128354,-0.024263324026538746,0.0010416666666666667,1.4286422937645717,3.5164233112705525,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,65.0,1.5,14,1.2,20,off,14112,25,8,17,2,23,0.08,-0.006960843357142643,-0.03633505770274592,-0.0014785654231292997,-0.0018392997729789406,0.546697649475445,-23.170769247545856,-0.03633505770274592,0.001913265306122449,2.5512011905605556,3.5718630713282096,6048,13,4,9,3,10,0.23076923076923078,-0.003004014036874114,-0.018449225960373572,-0.0014302533387420306,-0.0019177463848220266,0.705580989763209,-23.09006752445032,-0.018449225960373572,0.00248015873015873,3.0957499586571857,2.174674624543278,20160,38,12,26,5,33,0.13157894736842105,-0.009943946922863378,-0.05411392997327813,-0.0014620376047862866,-0.0018450938780545589,0.6099698281105045,-23.074709335816294,-0.05411392997327813,0.0020833333333333333,2.7144203581526862,2.9282454429093487,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,65.0,1.5,14,1.2,20,neutral_only,14112,12,2,10,1,11,0.08333333333333333,-0.005529343283553478,-0.019762117920012034,-0.0016617293421497838,-0.0017580259603462089,0.21906972565657998,-19.633915414711822,-0.019762117920012034,0.0009212018140589569,1.2245765714690666,9.264535866983318,6048,5,1,4,2,3,0.4,0.002230386595011069,-0.0037659200452305752,-0.0007534599293211418,-0.0017315252690616389,2.2302488244391405,-10.38079981425895,-0.004202033514628778,0.0008267195767195767,1.1906730610219944,1.4823830785590852,20160,17,3,14,3,14,0.17647058823529413,-0.0033112892616814493,-0.02345361540923141,-0.0013945912795531243,-0.0017315252690616389,0.628721901231382,-17.14249532412185,-0.02388111035282081,0.0008928571428571428,1.2143459496998859,3.6416534493498496,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,65.0,1.5,14,1.2,20,contrarian_ok,14112,14,2,12,1,13,0.07142857142857142,-0.005200661243984217,-0.02178968882601462,-0.0015721158692877746,-0.0017580259603462089,0.32643191544780664,-20.76396283109998,-0.02178968882601462,0.0010629251700680273,1.4286726667139111,6.654140126297195,6048,6,2,4,3,3,0.5,0.005363308846074943,-0.0018472228458958906,-0.00030689157881762035,-0.0006467857516308172,3.952690674104847,-4.40914833550655,-0.0036799252301900065,0.000992063492063492,1.4288076732263935,1.003695980558436,20160,20,4,16,4,16,0.2,0.00013475484963532125,-0.023596661260906204,-0.0011925485821467283,-0.0017187197984043989,1.0156063667873527,-16.129045935125255,-0.02538942963053592,0.0010416666666666667,1.4286422937645717,2.4746781451570756,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,10,off,14112,11,8,3,2,9,0.18181818181818182,0.003014010783753962,-0.010143058979062869,-0.0009250891006206339,-0.0015372762184981059,1.7729307719842824,-10.109053904459,-0.011994723640015414,0.0007794784580498867,1.1225285238466445,1.90299701595242,6048,7,4,3,1,6,0.14285714285714285,-0.0018098686531191621,-0.010166698557455,-0.001458369888031581,-0.0018760801383873804,0.523253230136968,-21.15208674978213,-0.010166698557455,0.0013227513227513227,1.6669422854307923,4.231703106381093,20160,18,12,6,3,15,0.16666666666666666,0.0011986871669966703,-0.020206636113427434,-0.0011324760735026687,-0.0015919007812437924,1.1577249757233068,-13.668506770567603,-0.022039475457942603,0.0009424603174603175,1.2857780643881145,2.421132872754852,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,10,neutral_only,14112,4,2,2,0,4,0.0,-0.0011558240278065623,-0.005943034640627176,-0.0014890231846894852,-0.0015720173068975096,0.1838529551381723,-11.899310488144794,-0.005943034640627176,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,2,1,1,0,2,0.0,1.6384956930570738e-05,-0.0023821948830921036,-0.0011917333238659832,-0.0011917333238659832,1.0438500248956173,-12.546195494910334,-0.0023821948830921036,0.000496031746031746,0.4762692244087978,6.097924752474504,20160,6,3,3,0,6,0.0,-0.0011394580090028361,-0.008311072057008317,-0.0013899265644149847,-0.0015571596928443886,0.36464118203144863,-12.059520381784747,-0.008311072057008317,0.00034722222222222224,0.4285926881293715,11.009025553628794,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,10,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0011558240278065623,-0.005943034640627176,-0.0014890231846894852,-0.0015720173068975096,0.1838529551381723,-11.899310488144794,-0.005943034640627176,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,3,2,1,1,2,0.3333333333333333,0.0016078508975259087,-0.001991687504213635,-0.0006640089276034163,-0.000806423480541295,5.2646926323335155,-10.23816468364085,-0.001991687504213635,0.0006613756613756613,0.7144038366131967,1.813587045591897,20160,7,4,3,1,6,0.14285714285714285,0.00045016847701906393,-0.007922885477010033,-0.0011354456459383127,-0.0015372762184981059,1.2519449622751546,-11.423349975566557,-0.007922885477010033,0.0003968253968253968,0.5000248028176001,3.7409004233381826,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,20,off,14112,11,8,3,1,10,0.09090909090909091,-0.0012747699599310325,-0.014380655575722212,-0.001314651786381188,-0.0017172166820974765,0.7970710412293746,-12.770740091542553,-0.01622439322465896,0.0007794784580498867,1.1225285238466445,2.664694443792362,6048,7,4,3,2,5,0.2857142857142857,0.0009629692902912712,-0.007413772467437352,-0.001061385951585928,-0.0018760801383873804,1.2557720651679385,-14.333921357857145,-0.007413772467437352,0.0013227513227513227,1.6669422854307923,1.763259735434893,20160,18,12,6,3,15,0.16666666666666666,-0.0003130282339633972,-0.021687813134788625,-0.0012161595172941425,-0.0017948535623538919,0.9709373945100134,-13.25538276419704,-0.02351788173230651,0.0009424603174603175,1.2857780643881145,2.2227784684669745,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,20,neutral_only,14112,4,2,2,0,4,0.0,-0.001932371963973445,-0.006716789040056126,-0.0016834354346257007,-0.001661987538697195,0.0,-12.173058172539882,-0.006716789040056126,0.0002834467120181406,0.4081921904896889,inf,6048,2,1,1,1,1,0.5,0.0012602930193337247,-0.0011397800733846664,-0.0005695447006953335,-0.0005695447006953335,4.344207529350844,-6.488155932656223,-0.0015770431671906504,0.000496031746031746,0.4762692244087978,1.465242823156122,20160,6,3,3,1,5,0.16666666666666666,-0.0006745142995366882,-0.007848913451135697,-0.0013121385233155784,-0.0015919007812437924,0.7088300437501986,-10.714644257408956,-0.008283239540985643,0.00034722222222222224,0.4285926881293715,4.3957284694683665,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,0.8,20,contrarian_ok,14112,4,2,2,0,4,0.0,-0.001932371963973445,-0.006716789040056126,-0.0016834354346257007,-0.001661987538697195,0.0,-12.173058172539882,-0.006716789040056126,0.0002834467120181406,0.4081921904896889,inf,6048,3,2,1,2,1,0.6666666666666666,0.004390182806216281,0.0007839749406848284,0.0002622869241031068,0.0004379537658000044,12.634903252578702,2.9022546554354833,-0.0015770431671906504,0.0006613756613756613,0.7144038366131967,0.7556827437578113,20160,7,4,3,2,5,0.2857142857142857,0.0024493273760715084,-0.005938079893660353,-0.0008495544237419261,-0.0015770431671906714,2.0615955763612392,-7.1999309433739755,-0.008283239540985643,0.0003968253968253968,0.5000248028176001,1.763259735434893,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,10,off,14112,11,8,3,2,9,0.18181818181818182,0.0010520120907882013,-0.012081647274502894,-0.0011029257901041918,-0.0017059143277471588,1.1819538479896,-10.909896694025552,-0.013597390153471833,0.0007794784580498867,1.1225285238466445,1.90299701595242,6048,7,4,3,1,6,0.14285714285714285,-0.0037034086917145936,-0.012046642047246592,-0.0017293417166459651,-0.0022141202075810704,0.3488354867579821,-21.054751748074043,-0.012046642047246592,0.0013227513227513227,1.6669422854307923,4.231703106381093,20160,18,12,6,3,15,0.16666666666666666,-0.0026552926316472103,-0.023982746041692482,-0.001346531983759326,-0.0017878511718656608,0.7718166504822341,-14.310234316088884,-0.025480229308762814,0.0009424603174603175,1.2857780643881145,2.421132872754852,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,10,neutral_only,14112,4,2,2,0,4,0.0,-0.0018634740894606372,-0.006648139484701776,-0.001666088816740123,-0.0017580259603462089,0.12256863675878793,-11.76793775104024,-0.006648139484701776,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,2,1,1,0,2,0.0,-0.00017221082433349633,-0.0025705644384558246,-0.0012859941156636789,-0.0012859941156636789,0.6959000165970098,-12.35449533392072,-0.0025705644384558246,0.000496031746031746,0.4762692244087978,6.097924752474504,20160,6,3,3,0,6,0.0,-0.0020353640033851095,-0.009201614452216345,-0.001539390583047975,-0.0017357395392666108,0.2430941213543041,-11.898049155754514,-0.009201614452216345,0.00034722222222222224,0.4285926881293715,11.009025553628794,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,10,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0018634740894606372,-0.006648139484701776,-0.001666088816740123,-0.0017580259603462089,0.12256863675878793,-11.76793775104024,-0.006648139484701776,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,3,2,1,1,2,0.3333333333333333,0.001418954977417064,-0.0021801307949307347,-0.0007268494554685468,-0.000806423480541295,3.5097950882219995,-10.267052144515931,-0.0021801307949307347,0.0006613756613756613,0.7144038366131967,1.813587045591897,20160,7,4,3,1,6,0.14285714285714285,-0.0004471632978779727,-0.008813776466013001,-0.0012635576619094474,-0.0017059143277471588,0.8346299748501202,-11.338523677933095,-0.008813776466013001,0.0003968253968253968,0.5000248028176001,3.7409004233381826,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,20,off,14112,11,8,3,1,10,0.09090909090909091,-0.001011572168833963,-0.014120601437403013,-0.001290550432692803,-0.001810137592945259,0.8550199619736082,-12.209559696812986,-0.015633215990792704,0.0007794784580498867,1.1225285238466445,2.2471014047177644,6048,7,4,3,2,5,0.2857142857142857,-0.0009358307478787298,-0.009298944459314451,-0.0013323577802003123,-0.0022141202075810704,0.8371813767786338,-15.409464951934144,-0.009298944459314451,0.0013227513227513227,1.6669422854307923,1.763259735434893,20160,18,12,6,3,15,0.16666666666666666,-0.0019464562563734633,-0.023288239208219097,-0.0013068088456123898,-0.0018700574052074247,0.8469384970786842,-13.248490816489259,-0.024786788042888475,0.0009424603174603175,1.2857780643881145,2.0304304800983575,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,20,neutral_only,14112,4,2,2,0,4,0.0,-0.0023944775236584004,-0.007177232247831844,-0.001799122152076775,-0.0017580259603462089,0.0,-12.07578386528164,-0.007177232247831844,0.0002834467120181406,0.4081921904896889,inf,6048,2,1,1,1,1,0.5,0.001071462646100585,-0.00132838422071746,-0.0006638054924930292,-0.0006638054924930292,2.896138352900278,-6.8039622667361535,-0.0017655647507860417,0.000496031746031746,0.4762692244087978,1.465242823156122,20160,6,3,3,1,5,0.16666666666666666,-0.0013255804707813512,-0.008496082346482914,-0.0014206832655488597,-0.0017357395392666108,0.5529791557507477,-10.703063918084636,-0.008930125130352962,0.00034722222222222224,0.4285926881293715,4.3957284694683665,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.2,14,1.2,20,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0023944775236584004,-0.007177232247831844,-0.001799122152076775,-0.0017580259603462089,0.0,-12.07578386528164,-0.007177232247831844,0.0002834467120181406,0.4081921904896889,inf,6048,3,2,1,2,1,0.6666666666666666,0.004200762158645066,0.0005950075511615971,0.00019944639623797636,0.0004379537658000044,8.423268835051642,2.1054983366583304,-0.0017655647507860417,0.0006613756613756613,0.7144038366131967,0.7556827437578113,20160,7,4,3,2,5,0.2857142857142857,0.0017962260044157574,-0.006586495204054077,-0.0009425927742275958,-0.0017059143277471588,1.6083113171730525,-7.487225933062459,-0.008930125130352962,0.0003968253968253968,0.5000248028176001,1.763259735434893,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,10,off,14112,11,8,3,2,9,0.18181818181818182,0.003014010783753962,-0.010143058979062869,-0.0009250891006206339,-0.0015372762184981059,1.7729307719842824,-10.109053904459,-0.011994723640015414,0.0007794784580498867,1.1225285238466445,1.90299701595242,6048,7,4,3,1,6,0.14285714285714285,-0.0018098686531191621,-0.010166698557455,-0.001458369888031581,-0.0018760801383873804,0.523253230136968,-21.15208674978213,-0.010166698557455,0.0011574074074074073,1.6669422854307923,4.231703106381093,20160,18,12,6,3,15,0.16666666666666666,0.0011986871669966703,-0.020206636113427434,-0.0011324760735026687,-0.0015919007812437924,1.1577249757233068,-13.668506770567603,-0.022039475457942603,0.0008928571428571428,1.2857780643881145,2.421132872754852,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,10,neutral_only,14112,4,2,2,0,4,0.0,-0.0011558240278065623,-0.005943034640627176,-0.0014890231846894852,-0.0015720173068975096,0.1838529551381723,-11.899310488144794,-0.005943034640627176,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,2,1,1,0,2,0.0,1.6384956930570738e-05,-0.0023821948830921036,-0.0011917333238659832,-0.0011917333238659832,1.0438500248956173,-12.546195494910334,-0.0023821948830921036,0.00033068783068783067,0.4762692244087978,6.097924752474504,20160,6,3,3,0,6,0.0,-0.0011394580090028361,-0.008311072057008317,-0.0013899265644149847,-0.0015571596928443886,0.36464118203144863,-12.059520381784747,-0.008311072057008317,0.00029761904761904765,0.4285926881293715,11.009025553628794,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,10,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0011558240278065623,-0.005943034640627176,-0.0014890231846894852,-0.0015720173068975096,0.1838529551381723,-11.899310488144794,-0.005943034640627176,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,3,2,1,1,2,0.3333333333333333,0.0016078508975259087,-0.001991687504213635,-0.0006640089276034163,-0.000806423480541295,5.2646926323335155,-10.23816468364085,-0.001991687504213635,0.000496031746031746,0.7144038366131967,1.813587045591897,20160,7,4,3,1,6,0.14285714285714285,0.00045016847701906393,-0.007922885477010033,-0.0011354456459383127,-0.0015372762184981059,1.2519449622751546,-11.423349975566557,-0.007922885477010033,0.00034722222222222224,0.5000248028176001,3.7409004233381826,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,20,off,14112,11,8,3,1,10,0.09090909090909091,-0.0012747699599310325,-0.014380655575722212,-0.001314651786381188,-0.0017172166820974765,0.7970710412293746,-12.770740091542553,-0.01622439322465896,0.0007794784580498867,1.1225285238466445,2.664694443792362,6048,7,4,3,2,5,0.2857142857142857,0.0009629692902912712,-0.007413772467437352,-0.001061385951585928,-0.0018760801383873804,1.2557720651679385,-14.333921357857145,-0.007413772467437352,0.0011574074074074073,1.6669422854307923,1.763259735434893,20160,18,12,6,3,15,0.16666666666666666,-0.0003130282339633972,-0.021687813134788625,-0.0012161595172941425,-0.0017948535623538919,0.9709373945100134,-13.25538276419704,-0.02351788173230651,0.0008928571428571428,1.2857780643881145,2.2227784684669745,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,20,neutral_only,14112,4,2,2,0,4,0.0,-0.001932371963973445,-0.006716789040056126,-0.0016834354346257007,-0.001661987538697195,0.0,-12.173058172539882,-0.006716789040056126,0.0002834467120181406,0.4081921904896889,inf,6048,2,1,1,1,1,0.5,0.0012602930193337247,-0.0011397800733846664,-0.0005695447006953335,-0.0005695447006953335,4.344207529350844,-6.488155932656223,-0.0015770431671906504,0.00033068783068783067,0.4762692244087978,1.465242823156122,20160,6,3,3,1,5,0.16666666666666666,-0.0006745142995366882,-0.007848913451135697,-0.0013121385233155784,-0.0015919007812437924,0.7088300437501986,-10.714644257408956,-0.008283239540985643,0.00029761904761904765,0.4285926881293715,4.3957284694683665,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,0.8,20,contrarian_ok,14112,4,2,2,0,4,0.0,-0.001932371963973445,-0.006716789040056126,-0.0016834354346257007,-0.001661987538697195,0.0,-12.173058172539882,-0.006716789040056126,0.0002834467120181406,0.4081921904896889,inf,6048,3,2,1,2,1,0.6666666666666666,0.004390182806216281,0.0007839749406848284,0.0002622869241031068,0.0004379537658000044,12.634903252578702,2.9022546554354833,-0.0015770431671906504,0.000496031746031746,0.7144038366131967,0.7556827437578113,20160,7,4,3,2,5,0.2857142857142857,0.0024493273760715084,-0.005938079893660353,-0.0008495544237419261,-0.0015770431671906714,2.0615955763612392,-7.1999309433739755,-0.008283239540985643,0.00034722222222222224,0.5000248028176001,1.763259735434893,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,10,off,14112,11,8,3,2,9,0.18181818181818182,0.0010520120907882013,-0.012081647274502894,-0.0011029257901041918,-0.0017059143277471588,1.1819538479896,-10.909896694025552,-0.013597390153471833,0.0007794784580498867,1.1225285238466445,1.90299701595242,6048,7,4,3,1,6,0.14285714285714285,-0.0037034086917145936,-0.012046642047246592,-0.0017293417166459651,-0.0022141202075810704,0.3488354867579821,-21.054751748074043,-0.012046642047246592,0.0011574074074074073,1.6669422854307923,4.231703106381093,20160,18,12,6,3,15,0.16666666666666666,-0.0026552926316472103,-0.023982746041692482,-0.001346531983759326,-0.0017878511718656608,0.7718166504822341,-14.310234316088884,-0.025480229308762814,0.0008928571428571428,1.2857780643881145,2.421132872754852,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,10,neutral_only,14112,4,2,2,0,4,0.0,-0.0018634740894606372,-0.006648139484701776,-0.001666088816740123,-0.0017580259603462089,0.12256863675878793,-11.76793775104024,-0.006648139484701776,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,2,1,1,0,2,0.0,-0.00017221082433349633,-0.0025705644384558246,-0.0012859941156636789,-0.0012859941156636789,0.6959000165970098,-12.35449533392072,-0.0025705644384558246,0.00033068783068783067,0.4762692244087978,6.097924752474504,20160,6,3,3,0,6,0.0,-0.0020353640033851095,-0.009201614452216345,-0.001539390583047975,-0.0017357395392666108,0.2430941213543041,-11.898049155754514,-0.009201614452216345,0.00029761904761904765,0.4285926881293715,11.009025553628794,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,10,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0018634740894606372,-0.006648139484701776,-0.001666088816740123,-0.0017580259603462089,0.12256863675878793,-11.76793775104024,-0.006648139484701776,0.0002834467120181406,0.4081921904896889,18.430892307685866,6048,3,2,1,1,2,0.3333333333333333,0.001418954977417064,-0.0021801307949307347,-0.0007268494554685468,-0.000806423480541295,3.5097950882219995,-10.267052144515931,-0.0021801307949307347,0.000496031746031746,0.7144038366131967,1.813587045591897,20160,7,4,3,1,6,0.14285714285714285,-0.0004471632978779727,-0.008813776466013001,-0.0012635576619094474,-0.0017059143277471588,0.8346299748501202,-11.338523677933095,-0.008813776466013001,0.00034722222222222224,0.5000248028176001,3.7409004233381826,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,20,off,14112,11,8,3,1,10,0.09090909090909091,-0.001011572168833963,-0.014120601437403013,-0.001290550432692803,-0.001810137592945259,0.8550199619736082,-12.209559696812986,-0.015633215990792704,0.0007794784580498867,1.1225285238466445,2.2471014047177644,6048,7,4,3,2,5,0.2857142857142857,-0.0009358307478787298,-0.009298944459314451,-0.0013323577802003123,-0.0022141202075810704,0.8371813767786338,-15.409464951934144,-0.009298944459314451,0.0011574074074074073,1.6669422854307923,1.763259735434893,20160,18,12,6,3,15,0.16666666666666666,-0.0019464562563734633,-0.023288239208219097,-0.0013068088456123898,-0.0018700574052074247,0.8469384970786842,-13.248490816489259,-0.024786788042888475,0.0008928571428571428,1.2857780643881145,2.0304304800983575,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,20,neutral_only,14112,4,2,2,0,4,0.0,-0.0023944775236584004,-0.007177232247831844,-0.001799122152076775,-0.0017580259603462089,0.0,-12.07578386528164,-0.007177232247831844,0.0002834467120181406,0.4081921904896889,inf,6048,2,1,1,1,1,0.5,0.001071462646100585,-0.00132838422071746,-0.0006638054924930292,-0.0006638054924930292,2.896138352900278,-6.8039622667361535,-0.0017655647507860417,0.00033068783068783067,0.4762692244087978,1.465242823156122,20160,6,3,3,1,5,0.16666666666666666,-0.0013255804707813512,-0.008496082346482914,-0.0014206832655488597,-0.0017357395392666108,0.5529791557507477,-10.703063918084636,-0.008930125130352962,0.00029761904761904765,0.4285926881293715,4.3957284694683665,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,30.0,70.0,1.5,14,1.2,20,contrarian_ok,14112,4,2,2,0,4,0.0,-0.0023944775236584004,-0.007177232247831844,-0.001799122152076775,-0.0017580259603462089,0.0,-12.07578386528164,-0.007177232247831844,0.0002834467120181406,0.4081921904896889,inf,6048,3,2,1,2,1,0.6666666666666666,0.004200762158645066,0.0005950075511615971,0.00019944639623797636,0.0004379537658000044,8.423268835051642,2.1054983366583304,-0.0017655647507860417,0.000496031746031746,0.7144038366131967,0.7556827437578113,20160,7,4,3,2,5,0.2857142857142857,0.0017962260044157574,-0.006586495204054077,-0.0009425927742275958,-0.0017059143277471588,1.6083113171730525,-7.487225933062459,-0.008930125130352962,0.00034722222222222224,0.5000248028176001,1.763259735434893,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,35.0,65.0,1.2,14,0.8,10,off,14112,49,29,20,8,41,0.16326530612244897,0.007080020512811647,-0.050454473392637866,-0.0010552582582493294,-0.0016067583952969133,1.3911538782963075,-27.889872128298528,-0.05429055984127218,0.0035430839002267575,5.000354333498689,2.331094724139281,6048,21,11,10,1,20,0.047619047619047616,-0.009821238437269342,-0.03448803474787865,-0.001669618176869402,-0.0018242330161506658,0.2468229229698089,-39.261801597146814,-0.03448803474787865,0.003968253968253968,5.0008268562923766,7.797366547868249,20160,70,40,30,9,61,0.12857142857142856,-0.0028107524940553796,-0.08320243250896531,-0.0012395662338353518,-0.0016233038981363845,0.9113026564797178,-31.537996863104734,-0.08470104274524903,0.0036706349206349206,5.000248028176001,2.9519194963046047,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,35.0,65.0,1.2,14,0.8,10,neutral_only,14112,22,10,12,3,19,0.13636363636363635,0.0051350050606184805,-0.021062856369644,-0.0009668095508602297,-0.0012605834322715547,2.0220496476732492,-21.63463115537539,-0.022663040833633796,0.0015589569160997733,2.245057047693289,2.6010617662363305,6048,5,1,4,0,5,0.0,3.2310553417458365e-05,-0.005953462347752736,-0.0011934007330656625,-0.0015543501793743519,1.0272721562561693,-19.093235903505775,-0.005953462347752736,0.0011574074074074073,1.1906730610219944,4.827469183591325,20160,27,11,16,3,24,0.1111111111111111,0.005167481528891349,-0.026890921795064027,-0.001008770880898273,-0.001415811851198122,1.8288413427261787,-20.85045266099001,-0.028481579621097985,0.0014384920634920636,1.9286670965821717,2.843954188898598,,,,
BTCUSDT,vwap_volume_rsi_reversion,240.0,240.0,2.0,35.0,65.0,1.2,14,0.8,10,contrarian_ok,14112,24,10,14,4,20,0.16666666666666666,0.006332439945634594,-0.022246071209771956,-0.0009365751239807955,-0.0012605834322715547,2.1609497289554502,-22.018469726881307,-0.02384432157409344,0.0017006802721088435,2.4491531429381332,2.447333823141301,6048,6,2,4,1,5,0.16666666666666666,0.0016238018386420805,-0.005564352905328307,-0.0009292606334010992,-0.0011803868299578235,2.3426302740680978,-17.681056104910976,-0.005564352905328307,0.0013227513227513227,1.4288076732263935,2.540285455566812,20160,30,12,18,5,25,0.16666666666666666,0.007966524411903153,-0.02768663912413205,-0.0009351122258648562,-0.0012605834322715547,2.1939765893351812,-20.792616464072406,-0.029275996259395476,0.0015873015873015873,2.1429634406468576,2.4653759465786407,,,,
