symbol,strategy,vwap_window,z_window,z_threshold,rsi_long,rsi_short,volume_multiple,atr_period,atr_stop,max_hold,markov_gate,train_bars,train_trades,train_long_trades,train_short_trades,train_wins,train_losses,train_win_rate,train_gross_total_return,train_net_total_return,train_avg_trade_return_net,train_median_trade_return_net,train_profit_factor,train_sharpe_per_bar,train_max_drawdown,train_exposure,train_trades_per_day,train_fee_to_gross_profit,test_bars,test_trades,test_long_trades,test_short_trades,test_wins,test_losses,test_win_rate,test_gross_total_return,test_net_total_return,test_avg_trade_return_net,test_median_trade_return_net,test_profit_factor,test_sharpe_per_bar,test_max_drawdown,test_exposure,test_trades_per_day,test_fee_to_gross_profit,all_bars,all_trades,all_long_trades,all_short_trades,all_wins,all_losses,all_win_rate,all_gross_total_return,all_net_total_return,all_avg_trade_return_net,all_median_trade_return_net,all_profit_factor,all_sharpe_per_bar,all_max_drawdown,all_exposure,all_trades_per_day,all_fee_to_gross_profit
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.2,14,1.2,20,contrarian_ok,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.0016551431747449108,-0.0007454056634235151,-0.00037131742984122123,-0.00037131742984122123,2.89023703555215,-1.536169252894867,-0.002076802807872924,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,10,off,14112,15,10,5,3,12,0.2,0.002665026630107814,-0.015228989714210495,-0.0010218794882757515,-0.0009702949132041271,1.3922681833407053,-15.627331440247032,-0.01557782937041563,0.0011337868480725624,1.5307207143363333,1.8981367491539702,6048,7,3,4,2,5,0.2857142857142857,-0.0001722728228147341,-0.008540867289938081,-0.0012233270315318656,-0.001784535205248704,0.9655653615854366,-14.962517455409506,-0.010098628250989616,0.0011574074074074073,1.6669422854307923,1.8345756251000944,20160,22,13,9,5,17,0.22727272727272727,0.002492294695632502,-0.02363978822403956,-0.0010859764338572422,-0.0016986984965245632,1.2171279473585466,-15.213369714803616,-0.025173826059438076,0.001140873015873016,1.5715065231410288,1.8774402243849615
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,10,neutral_only,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.0005194564061039575,-0.0018797277164227522,-0.0009399489472494903,-0.0009399489472494903,1.8897703693992727,-5.371359989504756,-0.0018797277164227522,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,10,contrarian_ok,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.0005194564061039575,-0.0018797277164227522,-0.0009399489472494903,-0.0009399489472494903,1.8897703693992727,-5.371359989504756,-0.0018797277164227522,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,20,off,14112,15,10,5,4,11,0.26666666666666666,0.00315134026535957,-0.01475079091467979,-0.0009889972124674338,-0.0018562740134677946,1.3676567708434109,-12.634387366126099,-0.016063527419452273,0.0011337868480725624,1.5307207143363333,1.5288275556636728,6048,7,3,4,2,5,0.2857142857142857,0.0030268953061305393,-0.005364670335085031,-0.0007655691307041409,-0.001784535205248704,1.6412933372980574,-7.876254581154613,-0.008269786624804376,0.0011574074074074073,1.6669422854307923,1.0792724472529287,20160,22,13,9,6,16,0.2727272727272727,0.006187774348547448,-0.020036328119325764,-0.0009179064591791132,-0.001810342710101741,1.4648491858629766,-10.77460589804435,-0.02420047210005616,0.001140873015873016,1.5715065231410288,1.3499176153962977
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,20,neutral_only,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.001948151432560108,-0.0004527481267315725,-0.00022518362852910084,-0.00022518362852910084,4.335355553327676,-1.0320692607750277,-0.001784535205248683,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,0.8,20,contrarian_ok,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0005845352052487041,-0.001784535205248683,-0.001784535205248704,-0.001784535205248704,0.0,-9.323043143448686,-0.001784535205248683,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.001948151432560108,-0.0004527481267315725,-0.00022518362852910084,-0.00022518362852910084,4.335355553327676,-1.0320692607750277,-0.001784535205248683,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,10,off,14112,15,10,5,3,12,0.2,-0.0007481986410756702,-0.018585326918031164,-0.0012489186916688011,-0.0009702949132041271,0.9281787888938439,-15.744421473014881,-0.01893297764452162,0.0011337868480725624,1.5307207143363333,1.8981367491539702,6048,7,3,4,2,5,0.2857142857142857,-0.000864235310360284,-0.00922786703096723,-0.0013216447279414847,-0.0018931092173327879,0.8599519410879256,-13.9380469828532,-0.010784548591626475,0.0011574074074074073,1.6669422854307923,1.606537499766345,20160,22,13,9,5,17,0.22727272727272727,-0.0016117873317511577,-0.027641691023471693,-0.0012720587941192005,-0.0014317020652684575,0.9027243113611568,-14.97772358123307,-0.029169441148418795,0.001140873015873016,1.5715065231410288,1.7944998703745885
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,10,neutral_only,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.00022686595378096364,-0.0021719674476223805,-0.0010860827485616106,-0.0010860827485616106,1.2598469129330079,-5.335000400094195,-0.0021719674476223805,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,10,contrarian_ok,14112,1,1,0,0,1,0.0,0.0011046373107497232,-9.53626892502557e-05,-9.536268925027674e-05,-9.536268925027674e-05,inf,-6.103076059020082,-9.53626892502557e-05,7.086167800453515e-05,0.10204804762242223,1.0863294117646212,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,0,2,0.0,0.00022686595378096364,-0.0021719674476223805,-0.0010860827485616106,-0.0010860827485616106,1.2598469129330079,-5.335000400094195,-0.0021719674476223805,9.92063492063492e-05,0.14286422937645718,2.1726588235292423
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,20,off,14112,15,10,5,4,11,0.26666666666666666,-0.0011627384279461195,-0.018992967112442027,-0.0012759534230772755,-0.002184411020201747,0.9117711805622936,-13.711534441437461,-0.020300051382730944,0.0011337868480725624,1.5307207143363333,1.5288275556636728,6048,7,3,4,2,5,0.2857142857142857,0.0006471102691707475,-0.007727382686400164,-0.0011042837594310146,-0.0020768028078729447,1.094195558198705,-9.740231335638631,-0.010625598000520764,0.0011574074074074073,1.6669422854307923,1.0792724472529287,20160,22,13,9,6,16,0.2727272727272727,-0.0005163805787523623,-0.02657358387361408,-0.0012213312573716472,-0.002115514065152667,0.9765661239086646,-12.159600140574192,-0.030709949197868847,0.001140873015873016,1.5715065231410288,1.3499176153962977
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,20,neutral_only,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.0016551431747449108,-0.0007454056634235151,-0.00037131742984122123,-0.00037131742984122123,2.89023703555215,-1.536169252894867,-0.002076802807872924,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,30,70,1.5,14,1.2,20,contrarian_ok,14112,1,1,0,1,0,1.0,0.002534167948190502,0.0013341679481904123,0.0013341679481905023,0.0013341679481905023,inf,6.103076059020082,0.0,7.086167800453515e-05,0.10204804762242223,0.47352820512817556,6048,1,0,1,0,1,0.0,-0.0008768028078729451,-0.002076802807872924,-0.0020768028078729447,-0.0020768028078729447,0.0,-9.32304314344869,-0.002076802807872924,0.00016534391534391533,0.2381346122043989,inf,20160,2,1,1,1,1,0.5,0.0016551431747449108,-0.0007454056634235151,-0.00037131742984122123,-0.00037131742984122123,2.89023703555215,-1.536169252894867,-0.002076802807872924,9.92063492063492e-05,0.14286422937645718,0.9470564102563511
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,10,off,14112,67,47,20,12,55,0.1791044776119403,-0.0009561054828186588,-0.07818068557601343,-0.0012135910062617682,-0.001675552853638872,0.9723753371215822,-35.98097478224633,-0.07818068557601343,0.0055272108843537416,6.837219190702289,2.508376279248131,6048,30,15,15,7,23,0.23333333333333334,0.005128070438826349,-0.030428008397259454,-0.00102824289811019,-0.00167836668305401,1.3305906440668358,-27.89372673469041,-0.030428008397259454,0.005621693121693121,7.144038366131967,1.7358517664083402,20160,97,62,35,19,78,0.1958762886597938,0.00416706197974448,-0.1062298114160618,-0.0011562668491014861,-0.001675552853638872,1.0873769614910522,-33.25901153387696,-0.1062298114160618,0.005555555555555556,6.928915124758173,2.204891830383773
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,10,neutral_only,14112,15,11,4,3,12,0.2,0.0018442703930210413,-0.01603606408617242,-0.001076606674626811,-0.0016619808787993395,1.3589305788953903,-16.947913785388252,-0.01616127036523607,0.0011337868480725624,1.5307207143363333,2.5686371874634437,6048,8,4,4,2,6,0.25,0.001851299328154088,-0.0077239785397589245,-0.0009679373456614946,-0.0015195703979192998,1.5825311727413793,-15.791176593003806,-0.0077239785397589245,0.001488095238095238,1.9050768976351913,1.903456199313467,20160,23,15,8,5,18,0.21739130434782608,0.003698984017715068,-0.02363618041106752,-0.001038808647160614,-0.0015644568900584843,1.4443373416342837,-16.49288234032455,-0.02363618041106752,0.001240079365079365,1.6429386378292574,2.290254149497116
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,10,contrarian_ok,14112,19,13,6,3,16,0.15789473684210525,-1.9546126316383194e-05,-0.02257456600900598,-0.001200518966706766,-0.0016619808787993395,0.9986941511524595,-20.36201129545425,-0.022698940284510694,0.001417233560090703,1.9389129048260223,3.023445553799093,6048,9,4,5,3,6,0.3333333333333333,0.004754887700798793,-0.006038872682405105,-0.0006716973189716746,-0.0015184907286413184,2.491932766482749,-11.55541672470813,-0.006080711459257815,0.0016534391534391533,2.14321150983959,1.3599137438064677,20160,28,17,11,6,22,0.21428571428571427,0.004735248634846423,-0.02847711376142248,-0.0010305405799347724,-0.001577636677196924,1.441880805375172,-17.54424820895158,-0.02847711376142248,0.001488095238095238,2.0000992112704004,2.1701577628597915
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,20,off,14112,67,47,20,13,54,0.19402985074626866,-7.4291243592483625e-06,-0.07730430523281329,-0.001199196432362324,-0.0017353241814939346,1.0014735663728775,-33.16642204629684,-0.078533696040893,0.0055272108843537416,6.837219190702289,2.1972982997699955,6048,30,15,15,8,22,0.26666666666666666,0.015103774632683198,-0.02079363170243098,-0.000697378682052062,-0.0017563281589544554,1.8257001319807842,-14.415897649050018,-0.02396116559510153,0.005621693121693121,7.144038366131967,1.0797749513950838,20160,97,62,35,21,76,0.21649484536082475,0.015096233300503137,-0.09649049968322077,-0.001043995066286985,-0.0017353241814939346,1.2761492339979637,-25.801072090905542,-0.10061310274036328,0.005555555555555556,6.928915124758173,1.6645057183987038
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,20,neutral_only,14112,15,11,4,4,11,0.26666666666666666,0.0037396392113719923,-0.014172287942720185,-0.0009503817801431415,-0.0016619808787993395,1.7260977195086304,-14.530255949624388,-0.015611071538273125,0.0011337868480725624,1.5307207143363333,2.0222491349595177,6048,8,4,4,2,6,0.25,0.0026223007098939988,-0.006959432972134749,-0.0008712818273337516,-0.0016006872835803365,1.7851885189786265,-12.505260804127571,-0.006959432972134749,0.001488095238095238,1.9050768976351913,1.6056370747898627,20160,23,15,8,6,17,0.2608695652173913,0.006371746379824739,-0.02103308982685581,-0.000922868753079006,-0.0016619808787993395,1.749364672336982,-13.670873367004088,-0.022337455857397215,0.001240079365079365,1.6429386378292574,1.854849227104722
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,0.8,20,contrarian_ok,14112,19,13,6,4,15,0.21052631578947367,0.0018722965754325305,-0.020723174774647357,-0.0011008677342196585,-0.0016619808787993395,1.2494413482320377,-18.277973236551766,-0.022152397563180104,0.001417233560090703,1.9389129048260223,2.4166779778655942,6048,9,4,5,3,6,0.3333333333333333,0.0057946916216542466,-0.005009008244049484,-0.0005562401013424966,-0.001520650067197281,2.7299225867797405,-8.400814210214271,-0.006395262131871138,0.0016534391534391533,2.14321150983959,1.1812278106795366,20160,28,17,11,7,21,0.25,0.007677837578365709,-0.02562838046540772,-0.0009258088522234282,-0.0016263986715673517,1.7043367788624264,-14.832173865623295,-0.026926623775204273,0.001488095238095238,2.0000992112704004,1.808642648128969
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,10,off,14112,66,46,20,13,53,0.19696969696969696,-0.0065084064091358584,-0.08110593086409623,-0.001309095264742869,-0.0017895433283186201,0.8257847321627101,-34.37615983368649,-0.08110593086409623,0.0055272108843537416,6.735171143079866,2.3205701924133995,6048,29,15,14,8,21,0.27586206896551724,0.003659945483297511,-0.031845914859737534,-0.0010471303532205384,-0.0016809751007961437,1.222960030824696,-25.749510843771436,-0.031845914859737534,0.005621693121693121,6.905903753927568,1.4311156671294227,20160,95,61,34,21,74,0.22105263157894736,-0.0028722813384784995,-0.1103689531549158,-0.0012291270285939475,-0.001786224696503379,0.9547963014256708,-31.353685053893734,-0.1103689531549158,0.005555555555555556,6.786050895381716,1.9505105612446536
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,10,neutral_only,14112,15,11,4,4,11,0.26666666666666666,0.003422869189328326,-0.013299737134914058,-0.0010200859328850051,-0.0016211702325745969,1.4503035501862405,-14.260389879863235,-0.015088470665674203,0.0011337868480725624,1.5307207143363333,2.0709164870458117,6048,8,4,4,2,6,0.25,-0.00031532022515246005,-0.011060621272447002,-0.0011472164271119564,-0.001599732914718731,1.0913766158513305,-18.439562046629575,-0.011060621272447002,0.001488095238095238,1.9050768976351913,1.903456199313467,20160,23,15,8,6,17,0.2608695652173913,0.0031064696642923995,-0.02421325505188865,-0.0010643052352248142,-0.0016211702325745969,1.2940358767648177,-15.589389770799768,-0.02421325505188865,0.001240079365079365,1.6429386378292574,2.009426662080519
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,10,contrarian_ok,14112,19,13,6,4,15,0.21052631578947367,0.0022706800724359155,-0.019156294243914185,-0.0011183640989045373,-0.0016211702325745969,1.1951458920107498,-17.809852597138537,-0.020934410750974353,0.001417233560090703,1.9389129048260223,2.4001508915686838,6048,9,4,5,3,6,0.3333333333333333,0.0025819888010985004,-0.009381181778173042,-0.0008310565024831963,-0.0015184907286413184,1.7185362263049937,-14.94996314673481,-0.009381181778173042,0.0016534391534391533,2.14321150983959,1.3599137438064677,20160,28,17,11,7,21,0.25,0.004858531744052819,-0.028357767343588747,-0.0010260152286262491,-0.0015698304806079577,1.3875707057475972,-16.582854996383695,-0.028357767343588747,0.001488095238095238,2.0000992112704004,1.9264858813543848
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,20,off,14112,66,46,20,15,51,0.22727272727272727,-0.004906873143451285,-0.07962289178927273,-0.0012843856017492462,-0.0019039333416113401,0.8812469927090635,-31.276358212011225,-0.08084919333507845,0.0055272108843537416,6.735171143079866,1.916283953316694,6048,29,15,14,9,20,0.3103448275862069,0.012615848738689373,-0.02319647347981446,-0.0007390301963084392,-0.0019419908318289091,1.5725820339999417,-14.742215351914677,-0.025462445456747917,0.005621693121693121,6.905903753927568,0.947835947911756,20160,95,61,34,24,71,0.25263157894736843,0.007647071225880264,-0.10097239497131105,-0.0011179086885094213,-0.0019210867499449768,1.1110186428086155,-24.763265614611687,-0.1042530206163097,0.005555555555555556,6.786050895381716,1.4606918948204972
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,20,neutral_only,14112,15,11,4,5,10,0.3333333333333333,0.006693273952281142,-0.010079971118321929,-0.0008028404114180917,-0.0016785683796886263,1.973651822801574,-10.520794560707296,-0.013191110373722004,0.0011337868480725624,1.5307207143363333,1.490559562727566,6048,8,4,4,2,6,0.25,0.00021342674290103503,-0.010536933917089208,-0.0010806061900319117,-0.0018010309253705602,1.1901256793191106,-15.886820387246729,-0.010536933917089208,0.001488095238095238,1.9050768976351913,1.6056370747898627,20160,23,15,8,7,16,0.30434782608695654,0.006908129218841097,-0.02051069304585107,-0.0008994545952837683,-0.0016809751007961437,1.6203823984537802,-12.369911121314452,-0.021815755112804425,0.001240079365079365,1.6429386378292574,1.5286677536033426
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.2,14,1.2,20,contrarian_ok,14112,19,13,6,5,14,0.2631578947368421,0.005222377383510501,-0.016264229548733078,-0.0009633441428261641,-0.0016785683796886263,1.554229262709208,-14.705919795202409,-0.019355932800610542,0.001417233560090703,1.9389129048260223,1.8081662521513624,6048,9,4,5,3,6,0.3333333333333333,0.0033781957517022843,-0.008593535736094782,-0.0007423062015186387,-0.0016809751007961437,1.819948391186534,-12.331681012478457,-0.008593535736094782,0.0016534391534391533,2.14321150983959,1.1812278106795366,20160,28,17,11,8,20,0.2857142857142857,0.008618215348304092,-0.024717998046980938,-0.0008922962331201738,-0.001679771740242385,1.6558458953780564,-13.557659666116322,-0.026017454341495383,0.001488095238095238,2.0000992112704004,1.5446508302444126
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,10,off,14112,54,38,16,11,43,0.2037037037037037,0.0016370581530591455,-0.06124549096538989,-0.0011689939310350094,-0.0016432633303146915,1.0631573457167909,-31.378719105999117,-0.06124549096538989,0.004393424036281179,5.5105945716108,2.299115889863145,6048,30,15,15,7,23,0.23333333333333334,0.005128070438826349,-0.030428008397259454,-0.00102824289811019,-0.00167836668305401,1.3305906440668358,-27.89372673469041,-0.030428008397259454,0.005621693121693121,7.144038366131967,1.7358517664083402,20160,84,53,31,18,66,0.21428571428571427,0.006773523541407034,-0.08980992104925989,-0.0011187257049904314,-0.00166254887336572,1.1621747986622655,-29.929790930278944,-0.08980992104925989,0.004761904761904762,6.0002976338112015,2.060345003352141
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,10,neutral_only,14112,10,8,2,3,7,0.3,0.00372441397937906,-0.008251025052680494,-0.0008274779359522243,-0.0015417512382587472,2.2270040598276024,-11.039312513368202,-0.008568622571243134,0.0007086167800453515,1.020480476224222,1.774819682702768,6048,8,4,4,2,6,0.25,0.001851299328154088,-0.0077239785397589245,-0.0009679373456614946,-0.0015195703979192998,1.5825311727413793,-15.791176593003806,-0.0077239785397589245,0.001488095238095238,1.9050768976351913,1.903456199313467,20160,18,12,6,5,13,0.2777777777777778,0.005582608312631354,-0.015911272852001557,-0.0008899043402674557,-0.0015198478268281456,1.8969523969159157,-12.646677633373073,-0.015911272852001557,0.0009424603174603175,1.2857780643881145,1.8297785009757994
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,10,contrarian_ok,14112,11,8,3,3,8,0.2727272727272727,0.004259858956736862,-0.00891206724091076,-0.0008128473819260778,-0.0015190455864590102,2.402713202774295,-11.804121909969359,-0.009229453067438498,0.0007794784580498867,1.1225285238466445,1.8095308660662992,6048,9,4,5,3,6,0.3333333333333333,0.004754887700798793,-0.006038872682405105,-0.0006716973189716746,-0.0015184907286413184,2.491932766482749,-11.55541672470813,-0.006080711459257815,0.0016534391534391533,2.14321150983959,1.3599137438064677,20160,20,12,8,6,14,0.3,0.009035001808496146,-0.014897121083911169,-0.0007493298535965964,-0.0015187681575501643,2.448404908284772,-11.387537522622804,-0.014897121083911169,0.0010416666666666667,1.4286422937645717,1.5751764213265154
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,20,off,14112,54,38,16,12,42,0.2222222222222222,0.0037705255955597927,-0.0592435780932713,-0.0011292499313251437,-0.0017364401953882324,1.1269955317266984,-27.539505094782548,-0.06049703283928687,0.004393424036281179,5.5105945716108,1.9112637679801068,6048,30,15,15,8,22,0.26666666666666666,0.015103774632683198,-0.02079363170243098,-0.000697378682052062,-0.0017563281589544554,1.8257001319807842,-14.415897649050018,-0.02396116559510153,0.005621693121693121,7.144038366131967,1.0797749513950838,20160,84,53,31,20,64,0.23809523809523808,0.01893124939708457,-0.07880532065209644,-0.0009750101994419005,-0.0017364401953882324,1.3909191133447802,-21.86947146958831,-0.08300861901251388,0.004761904761904762,6.0002976338112015,1.4990062560089839
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,20,neutral_only,14112,10,8,2,4,6,0.4,0.005623339803177307,-0.00637250287078428,-0.0006381405942267203,-0.0015417512382587472,2.8506387633665717,-8.127898951319901,-0.008014177656192945,0.0007086167800453515,1.020480476224222,1.3865420935247186,6048,8,4,4,2,6,0.25,0.0026223007098939988,-0.006959432972134749,-0.0008712818273337516,-0.0016006872835803365,1.7851885189786265,-12.505260804127571,-0.006959432972134749,0.001488095238095238,1.9050768976351913,1.6056370747898627,20160,18,12,6,6,12,0.3333333333333333,0.00826038660102868,-0.013287586836325138,-0.0007417589200520676,-0.0015425534786278827,2.2917863777213827,-9.64509214949534,-0.014602272900041569,0.0009424603174603175,1.2857780643881145,1.4760592579194691
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,0.8,20,contrarian_ok,14112,11,8,3,4,7,0.36363636363636365,0.006159797778008125,-0.007034797172649543,-0.0006407225258119833,-0.0015190455864590102,3.0263479063132643,-8.891366856842966,-0.008675377713123322,0.0007794784580498867,1.1225285238466445,1.4366437162281276,6048,9,4,5,3,6,0.3333333333333333,0.0057946916216542466,-0.005009008244049484,-0.0005562401013424966,-0.001520650067197281,2.7299225867797405,-8.400814210214271,-0.006395262131871138,0.0016534391534391533,2.14321150983959,1.1812278106795366,20160,20,12,8,7,13,0.35,0.011990183528237885,-0.012008568059666103,-0.0006027054348007142,-0.0015198478268281456,2.870866223466488,-8.355322436209415,-0.013324958275614196,0.0010416666666666667,1.4286422937645717,1.3092496351249248
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,1.2,10,off,14112,53,37,16,12,41,0.22641509433962265,-0.0034947570094220337,-0.06381541306373129,-0.0012788674887433708,-0.0017727497520491286,0.8774087818840938,-29.77904587277658,-0.06381541306373129,0.004393424036281179,5.408546523988377,2.125889158140253,6048,29,15,14,8,21,0.27586206896551724,0.003659945483297511,-0.031845914859737534,-0.0010471303532205384,-0.0016809751007961437,1.222960030824696,-25.749510843771436,-0.031845914859737534,0.005621693121693121,6.905903753927568,1.4311156671294227,20160,82,52,30,20,62,0.24390243902439024,0.00015239785374410175,-0.09362906771230217,-0.0011969116725218814,-0.001748579005053673,1.0046913901642862,-28.065660464666102,-0.09362906771230217,0.004761904761904762,5.857433404434744,1.8143738293406348
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,1.2,10,neutral_only,14112,10,8,2,4,6,0.4,0.00548690870860602,-0.005313843169994725,-0.0007247396152136752,-0.0008582664609124368,2.312078415605512,-7.516623810037226,-0.0073086977323766344,0.0007086167800453515,1.020480476224222,1.4328702395591872,6048,8,4,4,2,6,0.25,-0.00031532022515246005,-0.011060621272447002,-0.0011472164271119564,-0.001599732914718731,1.0913766158513305,-18.439562046629575,-0.011060621272447002,0.001488095238095238,1.9050768976351913,1.903456199313467,20160,18,12,6,6,12,0.3333333333333333,0.00516985835016448,-0.016315690035637376,-0.0009125070871684668,-0.0015698304806079577,1.6277607161621446,-11.838752013880368,-0.016315690035637376,0.0009424603174603175,1.2857780643881145,1.6097471870477331
ETHUSDT,vwap_volume_rsi_reversion,240,240,1.0,35,65,1.5,14,1.2,10,contrarian_ok,14112,11,8,3,4,7,0.36363636363636365,0.006023293903155702,-0.005976843112846519,-0.0007194489085273967,-0.0006665418416646129,2.459353248010325,-8.359734851860104,-0.007970368021194552,0.0007794784580498867,1.1225285238466445,1.481771352497397,6048,9,4,5,3,6,0.3333333333333333,0.0025819888010985004,-0.009381181778173042,-0.0008310565024831963,-0.0015184907286413184,1.7185362263049937,-14.94996314673481,-0.009381181778173042,0.0016534391534391533,2.14321150983959,1.3599137438064677,20160,20,12,8,7,13,0.35,0.008620834781658093,-0.015301955039318194,-0.0007696723258075065,-0.0010925162851529657,2.0440559165048198,-10.744412411325781,-0.015301955039318194,0.0010416666666666667,1.4286422937645717,1.4243376573405537
