sample_index,timestamp,timestamp_ms,symbol,update_id,seq,best_bid,best_ask,best_bid_qty,best_ask_qty,mid,spread,spread_bps,microprice_top1,microprice_top1_edge_bps,bid_qty_top1,ask_qty_top1,bid_notional_top1,ask_notional_top1,imbalance_qty_top1,imbalance_notional_top1,wap_bid_top1,wap_ask_top1,pressure_price_top1,pressure_edge_bps_top1,bid_qty_delta_top1,ask_qty_delta_top1,orderbook_delta_imbalance_top1,bid_qty_top5,ask_qty_top5,bid_notional_top5,ask_notional_top5,imbalance_qty_top5,imbalance_notional_top5,wap_bid_top5,wap_ask_top5,pressure_price_top5,pressure_edge_bps_top5,bid_qty_delta_top5,ask_qty_delta_top5,orderbook_delta_imbalance_top5,bid_qty_top10,ask_qty_top10,bid_notional_top10,ask_notional_top10,imbalance_qty_top10,imbalance_notional_top10,wap_bid_top10,wap_ask_top10,pressure_price_top10,pressure_edge_bps_top10,bid_qty_delta_top10,ask_qty_delta_top10,orderbook_delta_imbalance_top10,bid_qty_top25,ask_qty_top25,bid_notional_top25,ask_notional_top25,imbalance_qty_top25,imbalance_notional_top25,wap_bid_top25,wap_ask_top25,pressure_price_top25,pressure_edge_bps_top25,bid_qty_delta_top25,ask_qty_delta_top25,orderbook_delta_imbalance_top25,bid_qty_top50,ask_qty_top50,bid_notional_top50,ask_notional_top50,imbalance_qty_top50,imbalance_notional_top50,wap_bid_top50,wap_ask_top50,pressure_price_top50,pressure_edge_bps_top50,bid_qty_delta_top50,ask_qty_delta_top50,orderbook_delta_imbalance_top50,new_trade_count,aggressive_buy_count,aggressive_sell_count,aggressive_buy_qty,aggressive_sell_qty,aggressive_buy_notional,aggressive_sell_notional,aggressive_flow_qty_imbalance,aggressive_flow_notional_imbalance
15,2026-05-24T23:51:08.043000+00:00,1779666668043,BTCUSDT,13679411,578680373317,77087.6,77087.7,4.174,3.317,77087.65,0.09999999999126885,0.012972246526034827,77087.65572019755,0.0007420381290415441,4.174,3.317,321763.64240000007,255699.9009,0.11440395140835671,0.11440331128519236,77087.6,77087.7,77087.65572019755,0.0007420381290415441,1.5430000000000006,-8.251,1.0,4.974000000000001,3.3569999999999998,383433.0844000001,258783.4471,0.19409434641699688,0.19409285059800754,77087.47173301167,77087.71137920763,77087.61481309554,-0.004564531990979053,1.5450000000000017,-8.251,1.0,5.609000000000001,3.979999999999999,432382.6165000001,306809.7996,0.16988215663781434,0.16987838912434436,77087.29122838296,77087.88934673369,77087.641092376,-0.0011555189445381297,1.5440000000000023,-8.859999999999998,1.0,7.439000000000001,4.167000000000001,573446.3798,321225.95619999996,0.2819231432017922,0.2819137391993755,77086.48740422098,77088.06244300454,77087.49694355503,-0.019854859366451354,1.6710000000000003,-8.839999999999996,1.0,10.694999999999997,13.466999999999995,824423.4036,1038204.7431999998,-0.11472560218524953,-0.11477403042967903,77084.93722300143,77092.50339348037,77088.28629150869,0.08254130313919676,1.3029999999999973,-8.693999999999999,1.0,3,1,2,0.189,0.081,14569.5753,6244.095600000001,0.39999999999999997,0.40000054483421277
15,2026-05-24T23:51:08.392000+00:00,1779666668392,ETHUSDT,13674066,389015852140,2102.36,2102.37,104.73,0.84,2102.365,0.009999999999763531,0.04756547982754437,2102.369920431941,0.02340427062461973,104.73,0.84,220180.16280000002,1765.9907999999998,0.9840863881784597,0.9840863130867071,2102.36,2102.37,2102.369920431941,0.02340427062461973,1.5200000000000102,0.0,1.0,135.51,0.9600000000000001,284890.3423,2018.2880999999998,0.9859309738404044,0.9859307954787825,2102.3565958231866,2102.3834374999997,2102.383248681873,0.08680073095322048,1.5200000000000102,-0.15000000000000002,1.0,231.45,2.92,486581.56810000003,6139.2640999999985,0.9750821350855486,0.9750801520910405,2102.3182894793695,2102.4877054794515,2102.4855947369497,0.5736146527833996,1.5199999999999818,0.010000000000000231,0.9869281045751629,334.06,28.74,702280.1687000002,60430.39329999999,0.8415656008820286,0.8415378092010741,2102.2575845656474,2102.6580828114124,2102.626356461955,1.2431545519216425,1.8600000000000136,-12.989999999999991,1.0,575.5999999999999,212.44,1209984.2702000004,446726.1731999999,0.46083955129181253,0.4607069992470118,2102.126946143156,2102.8345565806812,2102.643798800178,1.3261198706136426,4.419999999999959,-66.97000000000003,1.0,11,11,0,0.8400000000000001,0.0,1765.9907999999998,0.0,1.0,1.0
16,2026-05-24T23:51:08.643000+00:00,1779666668643,BTCUSDT,13679414,578680374554,77087.6,77087.7,4.177,4.019,77087.65,0.09999999999126885,0.012972246526034827,77087.65096388484,0.0001250375179875397,4.177,4.019,321994.9052,309815.4663,0.01927769643728642,0.019277048065995558,77087.6,77087.7,77087.65096388484,0.0001250375179875397,0.0029999999999992255,0.702,-0.9914893617021299,4.9750000000000005,4.064,383510.17220000003,313284.45149999997,0.10078548512003543,0.10078395887600196,77087.47179899497,77087.70952263779,77087.60264036272,-0.006143608901789566,0.0009999999999994458,0.7070000000000003,-0.9971751412429394,5.61,4.103000000000001,432459.70430000004,316290.945,0.15515288788221965,0.15515012829518762,77087.29131907309,77087.72727272726,77087.54311563438,-0.013865303405968749,0.0009999999999994458,0.12300000000000155,-0.9838709677419446,7.456,4.228000000000003,574756.8052,325927.426,0.27627524820266997,0.276267054068971,77086.48138412015,77087.84910122983,77087.35417586696,-0.03837503582406908,0.01699999999999946,0.06100000000000261,-0.5641025641025895,10.742999999999997,13.238000000000001,828123.3375,1020548.5619,-0.10404069888661877,-0.10408835903355969,77084.92390393747,77092.35246260764,77088.25174705466,0.07806011140109781,0.04800000000000004,-0.22899999999999388,1.0,3,2,1,0.092,0.035,7092.068399999999,2698.0660000000003,0.44881889763779526,0.44881941559453975
16,2026-05-24T23:51:08.992000+00:00,1779666668992,ETHUSDT,13674069,389015856685,2102.41,2102.42,185.02,0.05,2102.415,0.010000000000218279,0.047564348619174995,2102.4199972983197,0.023769323942809468,185.02,0.05,388987.8982,105.12100000000001,0.9994596639109525,0.9994596613415675,2102.41,2102.42,2102.4199972983197,0.023769323942809468,80.29,-0.7899999999999999,1.0,216.64000000000001,0.27,455464.8834,567.6736000000001,0.997510488220921,0.9975103812599065,2102.4043731536185,2102.494814814815,2102.4947022370247,0.3790984987491811,81.13000000000002,-0.6900000000000001,1.0,219.84,2.2299999999999995,462192.2482,4688.6584,0.979916242626199,0.9799149704615485,2102.402875727802,2102.5373991031397,2102.536048235724,0.575758048359503,-11.609999999999985,-0.6900000000000004,-0.8878048780487802,368.1000000000001,19.890000000000004,773871.7817000003,41821.04049999999,0.8974715843191836,0.8974588488171203,2102.341161912524,2102.6164152840615,2102.6023046380146,0.8909023100323491,34.04000000000008,-8.849999999999994,1.0,641.5100000000001,215.03999999999994,1348581.5420000006,452194.13829999993,0.4978927091238108,0.497778492627503,2102.1987841187206,2102.83732468378,2102.677016747162,1.24626559057965,65.9100000000002,2.5999999999999375,0.9240986717267572,1,0,1,0.0,0.01,0.0,21.0241,-1.0,-1.0
17,2026-05-24T23:51:09.443000+00:00,1779666669443,BTCUSDT,13679418,578680375391,77087.6,77087.7,4.042,4.019,77087.65,0.09999999999126885,0.012972246526034827,77087.65014266221,1.850649467490953e-05,4.042,4.019,311588.07920000004,309815.4663,0.0028532440143902355,0.0028525954073431747,77087.6,77087.7,77087.65014266221,1.850649467490953e-05,-0.1349999999999998,0.0,-1.0,4.840000000000001,4.064,373103.3462000001,313284.45149999997,0.08715184186882308,0.08715028865671241,77087.4682231405,77087.70952263779,77087.59938773696,-0.006565547533519988,-0.1349999999999998,0.0,-1.0,5.4750000000000005,4.105,422052.8783000001,316445.1242,0.1430062630480167,0.14300343906482002,77087.28370776257,77087.72818514008,77087.5377279757,-0.014564203773260988,-0.1349999999999998,0.0019999999999997797,-1.0,7.323000000000001,4.230000000000003,564504.1422,326081.60559999995,0.26772266943650974,0.2677142961123861,77086.45940188447,77087.8500236406,77087.34086324689,-0.04010198171840547,-0.13299999999999912,0.0019999999999997797,-1.0,10.745999999999999,13.553000000000003,828353.3868999999,1044834.0562999999,-0.11551915716696176,-0.11556807632138628,77084.81173459893,77092.45600973952,77088.19234205854,0.07035394885471272,0.00300000000000189,0.3150000000000013,-0.9811320754716865,1,0,1,0.0,0.02,0.0,1541.7520000000002,-1.0,-1.0
17,2026-05-24T23:51:09.792000+00:00,1779666669792,ETHUSDT,13674073,389015860599,2102.41,2102.42,154.48,25.61,2102.415,0.010000000000218279,0.047564348619174995,2102.4185779332556,0.01701820647044379,154.48,25.61,324780.29679999995,53842.9762,0.7155866511188851,0.715585490699617,2102.41,2102.42,2102.4185779332556,0.01701820647044379,-30.54000000000002,25.56,-1.0,169.04000000000002,25.67,355390.88239999994,53969.124599999996,0.7363258178830053,0.7363243908680117,2102.407018457169,2102.4201246591347,2102.4183967755926,0.01615654184635973,-47.599999999999994,25.400000000000002,-1.0,172.20000000000005,27.650000000000006,362034.1540999999,58132.1514,0.7232924693520141,0.7232897991150317,2102.405076074331,2102.4286220614827,2102.425364385502,0.049297524522115214,-47.63999999999996,25.420000000000005,-1.0,318.99000000000007,75.27000000000002,670623.4428000002,158258.94370000003,0.6181707502663216,0.6181389633135846,2102.3337496473246,2102.5500690846284,2102.508770540404,0.4460134673885325,-49.110000000000014,55.380000000000024,-1.0,623.1000000000001,314.99000000000007,1309862.1939,662350.8575,0.32844396593077424,0.32831713386155514,2102.1701073663935,2102.767889456808,2102.56716737187,0.7237741923922568,-18.409999999999968,99.95000000000013,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-05-24T23:51:10.043000+00:00,1779666670043,BTCUSDT,13679421,578680376088,77087.6,77087.7,4.022,4.019,77087.65,0.09999999999126885,0.012972246526034827,77087.6500186544,2.4198954983662446e-06,4.022,4.019,310046.32720000006,309815.4663,0.0003730879243875281,0.0003724393121514223,77087.6,77087.7,77087.6500186544,2.4198954983662446e-06,-0.019999999999999574,0.0,-1.0,4.820000000000001,4.034,371561.5942000001,310971.78909999994,0.08877343573526104,0.08877192908433694,77087.46767634855,77087.70180961823,77087.59513539077,-0.0071171723643298134,-0.019999999999999574,-0.03000000000000025,0.20000000000001422,5.455000000000001,4.108999999999999,420511.1263000001,316753.4760999999,0.14073609368465098,0.14073325894426558,77087.282548121,77087.72842540764,77087.53686227811,-0.014676504198067217,-0.019999999999999574,0.003999999999998671,-1.0,7.301000000000002,4.206000000000001,562808.2244000001,324231.33479999995,0.2689667159120535,0.2689585679979898,77086.45725243117,77087.81141226816,77087.31644431176,-0.04326966618356359,-0.021999999999999353,-0.024000000000001798,0.043478260869617265,10.716999999999997,14.175,826117.9073000001,1092785.3553999998,-0.13892013498312727,-0.13896867720407347,77084.80986283478,77092.44129805994,77088.09550044157,0.057791415561312016,-0.02900000000000169,0.6219999999999981,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18,2026-05-24T23:51:10.392000+00:00,1779666670392,ETHUSDT,13674076,389015860955,2102.41,2102.42,134.77,22.41,2102.415,0.010000000000218279,0.047564348619174995,2102.4185742460872,0.017000668694251694,134.77,22.41,283341.7957,47115.2322,0.7148492174576919,0.7148480545297552,2102.41,2102.42,2102.4185742460872,0.017000668694251694,-19.70999999999998,-3.1999999999999993,-0.7206460061108684,146.16000000000003,22.64,307287.841,47598.7995,0.7317535545023698,0.7317520916936291,2102.407231800766,2102.420472614841,2102.4186967141854,0.017583180225979326,-22.879999999999995,-3.030000000000001,-0.7661134697028174,146.62000000000003,25.210000000000004,308254.9127,53002.30670000001,0.7065704475353547,0.7065674879077585,2102.4069888146223,2102.4318405394683,2102.4281944242184,0.06275841933421572,-25.580000000000013,-2.4400000000000013,-0.8258386866523911,295.94000000000005,73.21000000000002,622163.0656000001,153927.7606,0.6033590681294866,0.6033253959367572,2102.3283962965465,2102.551025816145,2102.506873826087,0.4369918692887315,-23.05000000000001,-2.0600000000000023,-0.8359219434488251,579.9600000000002,312.11,1219175.2952999999,656294.1636999999,0.300256706312285,0.3001281246670517,2102.171348541278,2102.7655752779465,2102.5576721909897,0.6786109830349497,-43.139999999999986,-2.8800000000000523,-0.8748370273793981,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19,2026-05-24T23:51:10.843000+00:00,1779666670843,BTCUSDT,13679425,578680377013,77087.6,77087.7,3.842,4.576,77087.65,0.09999999999126885,0.012972246526034827,77087.6456402946,-0.0005655517308150844,3.842,4.576,296170.5592,352753.31519999995,-0.08719410786410069,-0.08719475154511273,77087.6,77087.7,77087.6456402946,-0.0005655517308150844,-0.18000000000000016,0.5569999999999995,-1.0,4.64,4.6209999999999996,357685.82620000007,356222.30039999995,0.00205161429651227,0.002050019807128666,77087.46254310347,77087.70837481064,77087.58571113297,-0.008339710320178995,-0.1800000000000015,0.5869999999999997,-1.0,5.2749999999999995,4.662,406635.3583000001,359382.9731,0.061688638422058927,0.06168571072397194,77087.27171563983,77087.72481767483,77087.51224228113,-0.017870270901846154,-0.1800000000000015,0.5530000000000008,-1.0,6.984,4.764,538371.9835,367246.2907,0.18896833503575072,0.18896007034660162,77086.48102806414,77087.80241393787,77087.26657104524,-0.04973934926699181,-0.31700000000000195,0.5579999999999989,-1.0,10.411999999999999,14.251999999999997,802606.6314999999,1098717.6299,-0.15569250729808623,-0.1557393467340311,77084.77060122935,77092.17161801855,77087.89496819372,0.03177787800363737,-0.30499999999999794,0.0769999999999964,-1.0,1,1,0,0.001,0.0,77.0877,0.0,1.0,1.0
19,2026-05-24T23:51:10.992000+00:00,1779666670992,ETHUSDT,13674079,389015861627,2102.41,2102.42,135.24,22.41,2102.415,0.010000000000218279,0.047564348619174995,2102.41857849667,0.017020886313541376,135.24,22.41,284329.9284,47115.2322,0.71569933396765,0.7156981739319443,2102.41,2102.42,2102.41857849667,0.017020886313541376,0.46999999999999886,0.0,1.0,146.63000000000002,22.509999999999998,308275.9737,47325.4784,0.7338299633439755,0.7338285424847397,2102.407240673804,2102.420186583741,2102.41846367708,0.01647475441415038,0.46999999999999886,-0.13000000000000256,1.0,147.14000000000001,25.080000000000002,309348.16189999995,52728.98560000001,0.7087446289629543,0.7087417089751569,2102.4069722713057,2102.431642743222,2102.428050039496,0.062071662807736655,0.5199999999999818,-0.13000000000000256,1.0,296.46000000000004,73.03000000000002,623256.3148,153549.30849999998,0.6046983680207854,0.6046647864167181,2102.3285259394183,2102.5511228262353,2102.507126369919,0.4381930775762268,0.5199999999999818,-0.18000000000000682,1.0,580.48,311.93,1220268.5491,655915.7182,0.30092670409341,0.3007981895681041,2102.1715633613558,2102.76574295515,2102.5580554116527,0.6804337471563291,0.5199999999998681,-0.18000000000000682,1.0,5,5,0,0.22000000000000003,0.0,462.53240000000005,0.0,1.0,1.0
